gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
"(""sull'_su_ADP"", 'erba_erba_NOUN')"	32	sull'erba	sull'	erba	su	erba	ADP	NOUN
('era_essere_AUX', 'geloso_geloso_ADJ')	32	era geloso	era	geloso	essere	geloso	AUX	ADJ
('le_il_DET', 'ciliegie_ciliegia_NOUN')	32	le ciliegie	le	ciliegie	il	ciliegia	DET	NOUN
('il_il_DET', 'cambiamento_cambiamento_NOUN')	32	il cambiamento	il	cambiamento	il	cambiamento	DET	NOUN
('portato_portare_VERB', 'una_uno_DET')	32	portato una	portato	una	portare	uno	VERB	DET
('un_uno_DET', 'cocktail_cocktail_NOUN')	32	un cocktail	un	cocktail	uno	cocktail	DET	NOUN
('fatta_fare_VERB', 'male_male_ADV')	32	fatta male	fatta	male	fare	male	VERB	ADV
('quale_quale_DET', 'parte_parte_NOUN')	32	quale parte	quale	parte	quale	parte	DET	NOUN
('per_per_ADP', 'averla_avere_AUX')	32	per averla	per	averla	per	avere	ADP	AUX
('dei_di_ADP', 'risultati_risultato_NOUN')	32	dei risultati	dei	risultati	di	risultato	ADP	NOUN
('mio_mio_DET', 'letto_letto_NOUN')	32	mio letto	mio	letto	mio	letto	DET	NOUN
('che_che_PRON', 'dici_dire_VERB')	32	che dici	che	dici	che	dire	PRON	VERB
('mai_mai_ADV', 'lavorato_lavorare_VERB')	32	mai lavorato	mai	lavorato	mai	lavorare	ADV	VERB
('volere_volere_AUX', 'andare_andare_VERB')	32	volere andare	volere	andare	volere	andare	AUX	VERB
('sia_essere_AUX', 'pazzo_pazzo_ADJ')	32	sia pazzo	sia	pazzo	essere	pazzo	AUX	ADJ
('dalle_da_ADP', 'sue_suo_DET')	32	dalle sue	dalle	sue	da	suo	ADP	DET
('di_di_ADP', 'manzo_manzo_NOUN')	32	di manzo	di	manzo	di	manzo	ADP	NOUN
('te_te_PRON', 'stessa_stesso_ADJ')	32	te stessa	te	stessa	te	stesso	PRON	ADJ
('avere_avere_AUX', 'sentito_sentire_VERB')	32	avere sentito	avere	sentito	avere	sentire	AUX	VERB
('ancora_ancora_ADV', 'da_da_ADP')	32	ancora da	ancora	da	ancora	da	ADV	ADP
('che_che_SCONJ', 'sa_sapere_VERB')	32	che sa	che	sa	che	sapere	SCONJ	VERB
('utilizzato_utilizzare_VERB', 'il_il_DET')	32	util	utilizzato	il	utilizzare	il	VERB	DET
('uscito_uscire_VERB', 'con_con_ADP')	32	uscito con	uscito	con	uscire	con	VERB	ADP
('troppo_troppo_ADV', 'per_per_ADP')	32	troppo per	troppo	per	troppo	per	ADV	ADP
('sempre_sempre_ADV', 'con_con_ADP')	32	sempre con	sempre	con	sempre	con	ADV	ADP
('dovremmo_dovere_AUX', 'aspettare_aspettare_VERB')	32	dovremmo aspettare	dovremmo	aspettare	dovere	aspettare	AUX	VERB
('mise_mettere_VERB', 'un_uno_DET')	32	mise un	mise	un	mettere	uno	VERB	DET
('alla_a_ADP', 'storia_storia_NOUN')	32	alla storia	alla	storia	a	storia	ADP	NOUN
('attività_attività_NOUN', 'fisica_fisico_ADJ')	32	attività fisica	attività	fisica	attività	fisico	NOUN	ADJ
('consapevole_consapevole_ADJ', 'di_di_ADP')	32	consapevole di	consapevole	di	consapevole	di	ADJ	ADP
('erano_essere_AUX', 'a_a_ADP')	32		erano	a	essere	a	AUX	ADP
('stato_essere_AUX', 'morso_mordere_VERB')	32	stato morso	stato	morso	essere	mordere	AUX	VERB
('in_in_ADP', 'bicicletta_bicicletta_NOUN')	32	in bicicletta	in	bicicletta	in	bicicletta	ADP	NOUN
('molto_molto_ADV', 'lontano_lontano_ADV')	32	molto lontano	molto	lontano	molto	lontano	ADV	ADV
('pizza_pizza_NOUN', 'per_per_ADP')	32	pizza per	pizza	per	pizza	per	NOUN	ADP
('stava_stare_AUX', 'divertendo_divertire_VERB')	32	stava divertendo	stava	divertendo	stare	divertire	AUX	VERB
('vuole_volere_AUX', 'vivere_vivere_VERB')	32	vuole vivere	vuole	vivere	volere	vivere	AUX	VERB
('io_io_PRON', 'sembro_sambrare_VERB')	32	io sembro	io	sembro	io	sambrare	PRON	VERB
('tuo_tuo_DET', 'tempo_tempo_NOUN')	32	tuo tempo	tuo	tempo	tuo	tempo	DET	NOUN
"(""l'_il_DET"", 'opera_opera_NOUN')"	32	l'opera	l'	opera	il	opera	DET	NOUN
('ancora_ancora_ADV', 'troppo_troppo_ADV')	32	ancora troppo	ancora	troppo	ancora	troppo	ADV	ADV
('dovrei_dovere_AUX', 'dare_dare_VERB')	32	dovrei dare	dovrei	dare	dovere	dare	AUX	VERB
('mangiare_mangiare_VERB', 'di_di_ADP')	32	mangiare di	mangiare	di	mangiare	di	VERB	ADP
('cominciato_cominciare_VERB', 'ad_a_ADP')	32	cominciato ad	cominciato	ad	cominciare	a	VERB	ADP
('peggio_peggio_ADV', 'di_di_ADP')	32	peggio di	peggio	di	peggio	di	ADV	ADP
('amante_amante_NOUN', 'dei_di_ADP')	32	amante dei	amante	dei	amante	di	NOUN	ADP
"(""sull'_su_ADP"", 'aereo_aereo_NOUN')"	32	sull'aereo	sull'	aereo	su	aereo	ADP	NOUN
('contenta_contento_ADJ', 'di_di_ADP')	32	contenta di	contenta	di	contento	di	ADJ	ADP
('ruppe_rompere_VERB', 'la_il_DET')	32	ruppe la	ruppe	la	rompere	il	VERB	DET
('viveva_vivere_VERB', 'in_in_ADP')	32	viveva in	viveva	in	vivere	in	VERB	ADP
('è_essere_AUX', 'bloccato_bloccare_VERB')	32	è bloccato	è	bloccato	essere	bloccare	AUX	VERB
('primo_primo_ADJ', 'giorno_giorno_NOUN')	32	primo giorno	primo	giorno	primo	giorno	ADJ	NOUN
"(""bell'_bello_ADJ"", 'aspetto_aspetto_NOUN')"	32	bell'aspetto	bell'	aspetto	bello	aspetto	ADJ	NOUN
('domande_domanda_NOUN', 'per_per_ADP')	32	domande per	domande	per	domanda	per	NOUN	ADP
('avremo_avere_VERB', 'bisogno_bisogno_NOUN')	32	avremo bisogno	avremo	bisogno	avere	bisogno	VERB	NOUN
('bene_bene_ADV', 'con_con_ADP')	32	bene con	bene	con	bene	con	ADV	ADP
('sapere_sapere_VERB', 'di_di_ADP')	32	sapere di	sapere	di	sapere	di	VERB	ADP
('vino_vino_NOUN', 'o_o_CCONJ')	32		vino	o	vino	o	NOUN	CCONJ
('volta_volta_NOUN', 'alla_a_ADP')	32	volta alla	volta	alla	volta	a	NOUN	ADP
('di_di_ADP', 'controllare_controllare_VERB')	32	di controllare	di	controllare	di	controllare	ADP	VERB
('ha_avere_AUX', 'finto_finto_VERB')	32	ha finto	ha	finto	avere	finto	AUX	VERB
('suo_suo_DET', 'turno_turno_NOUN')	32	suo turno	suo	turno	suo	turno	DET	NOUN
('piuttosto_piuttosto_ADV', 'felice_felice_ADJ')	32	piuttosto felice	piuttosto	felice	piuttosto	felice	ADV	ADJ
('vostra_vostro_DET', 'stanza_stanza_NOUN')	32	vostra stanza	vostra	stanza	vostro	stanza	DET	NOUN
('era_essere_AUX', 'sul_su_ADP')	32	era sul	era	sul	essere	su	AUX	ADP
('casa_casa_NOUN', 'lunedì_lunedì_NOUN')	32	casa lunedì	casa	lunedì	casa	lunedì	NOUN	NOUN
('sarò_essere_AUX', 'felice_felice_ADJ')	32	sarò felice	sarò	felice	essere	felice	AUX	ADJ
('chi_chi_PRON', 'pensa_pensare_VERB')	32	chi pensa	chi	pensa	chi	pensare	PRON	VERB
('divertito_divertire_VERB', 'alla_a_ADP')	32	divertito alla	divertito	alla	divertire	a	VERB	ADP
('come_come_SCONJ', 'arrivare_arrivare_VERB')	32	come arrivare	come	arrivare	come	arrivare	SCONJ	VERB
('torta_torta_NOUN', 'è_essere_AUX')	32	torta è	torta	è	torta	essere	NOUN	AUX
('la_il_DET', 'candela_candela_NOUN')	32	la candela	la	candela	il	candela	DET	NOUN
('è_essere_AUX', 'ubriaco_ubriaco_ADJ')	32	è ubriaco	è	ubriaco	essere	ubriaco	AUX	ADJ
('possiede_possedere_VERB', 'una_uno_DET')	32	possiede una	possiede	una	possedere	uno	VERB	DET
('fare_fare_VERB', 'acquisti_acquisto_NOUN')	32	fare acquisti	fare	acquisti	fare	acquisto	VERB	NOUN
"('passato_passare_VERB', ""l'_il_DET"")"	32	passato l'	passato	l'	passare	il	VERB	DET
('delle_di_ADP', 'notizie_notizia_NOUN')	32	delle notizie	delle	notizie	di	notizia	ADP	NOUN
('ho_avere_AUX', 'trovata_trovare_VERB')	32	ho trovata	ho	trovata	avere	trovare	AUX	VERB
('può_potere_AUX', 'aspettare_aspettare_VERB')	32	può aspettare	può	aspettare	potere	aspettare	AUX	VERB
('io_io_PRON', 'stessa_stesso_ADJ')	32	io stessa	io	stessa	io	stesso	PRON	ADJ
('secondo_secondo_ADP', 'me_me_PRON')	32	secondo me	secondo	me	secondo	me	ADP	PRON
"('qualcuno_qualcuno_PRON', ""l'_lo_PRON"")"	32	qualcuno l'	qualcuno	l'	qualcuno	lo	PRON	PRON
('mia_mio_DET', 'valigia_valigia_NOUN')	32	mia valigia	mia	valigia	mio	valigia	DET	NOUN
('vedere_vedere_VERB', 'se_se_SCONJ')	32	vedere se	vedere	se	vedere	se	VERB	SCONJ
('era_essere_AUX', 'difficile_difficile_ADJ')	32	era difficile	era	difficile	essere	difficile	AUX	ADJ
('è_essere_AUX', 'gelosa_geloso_ADJ')	32	è gelosa	è	gelosa	essere	geloso	AUX	ADJ
('torni_tornare_VERB', 'a_a_ADP')	32	torni a	torni	a	tornare	a	VERB	ADP
('mai_mai_ADV', 'stato_essere_VERB')	32	mai stato	mai	stato	mai	essere	ADV	VERB
('pronte_pronto_ADJ', 'ad_a_ADP')	32	pronte ad	pronte	ad	pronto	a	ADJ	ADP
('è_essere_AUX', 'casa_casa_NOUN')	32	è casa	è	casa	essere	casa	AUX	NOUN
('passare_passare_VERB', 'del_di_ADP')	32	passare del	passare	del	passare	di	VERB	ADP
('questa_questo_DET', 'domanda_domanda_NOUN')	32	questa domanda	questa	domanda	questo	domanda	DET	NOUN
('sono_essere_AUX', 'pronte_pronto_ADJ')	32	sono pronte	sono	pronte	essere	pronto	AUX	ADJ
('sarà_essere_AUX', 'sempre_sempre_ADV')	32	sarà sempre	sarà	sempre	essere	sempre	AUX	ADV
('mangiò_mangiare_VERB', 'un_uno_DET')	32	mangiò un	mangiò	un	mangiare	uno	VERB	DET
('delle_di_ADP', 'vostre_vostro_DET')	32	delle vostre	delle	vostre	di	vostro	ADP	DET
('mio_mio_DET', 'rapporto_rapporto_NOUN')	32	mio rapporto	mio	rapporto	mio	rapporto	DET	NOUN
('sono_essere_AUX', 'alzato_alzare_VERB')	32	sono alzato	sono	alzato	essere	alzare	AUX	VERB
('il_il_DET', 'campo_campo_NOUN')	32	il campo	il	campo	il	campo	DET	NOUN
('lo_il_DET', 'yogurt_yogurt_NOUN')	32	lo yogurt	lo	yogurt	il	yogurt	DET	NOUN
('avrete_avere_VERB', 'bisogno_bisogno_NOUN')	32	avrete bisogno	avrete	bisogno	avere	bisogno	VERB	NOUN
('molte_molto_DET', 'lingue_lingua_NOUN')	32	molte lingue	molte	lingue	molto	lingua	DET	NOUN
('sarà_essere_AUX', 'mai_mai_ADV')	32	sarà mai	sarà	mai	essere	mai	AUX	ADV
('voglio_volere_AUX', 'vederla_vedere_VERB')	32	voglio vederla	voglio	vederla	volere	vedere	AUX	VERB
('noi_noi_PRON', 'vi_vi_PRON')	32	noi vi	noi	vi	noi	vi	PRON	PRON
('di_di_ADP', 'tradurre_tradurre_VERB')	32	di tradurre	di	tradurre	di	tradurre	ADP	VERB
('così_così_ADV', 'buono_buono_ADJ')	32	così buono	così	buono	così	buono	ADV	ADJ
('le_il_DET', 'torte_torte_NOUN')	32	le torte	le	torte	il	torte	DET	NOUN
('la_la_PRON', 'faremo_fare_VERB')	32	la faremo	la	faremo	la	fare	PRON	VERB
('toccare_toccare_VERB', 'il_il_DET')	32	toccare il	toccare	il	toccare	il	VERB	DET
('questa_questo_DET', 'camicia_camicia_NOUN')	32	questa camicia	questa	camicia	questo	camicia	DET	NOUN
('la_il_DET', 'fidanzata_fidanzato_NOUN')	32	la fidanzata	la	fidanzata	il	fidanzato	DET	NOUN
('frase_frase_NOUN', 'non_non_ADV')	32	frase non	frase	non	frase	non	NOUN	ADV
('so_sapere_VERB', 'ancora_ancora_ADV')	32	so ancora	so	ancora	sapere	ancora	VERB	ADV
('un_uno_DET', 'cuore_cuore_NOUN')	32	un cuore	un	cuore	uno	cuore	DET	NOUN
('impegnata_impegnare_VERB', 'a_a_ADP')	32	impegna	impegnata	a	impegnare	a	VERB	ADP
('aspettiamo_aspettare_VERB', 'che_che_SCONJ')	32	aspettiamo che	aspettiamo	che	aspettare	che	VERB	SCONJ
('di_di_ADP', 'buon_buono_ADJ')	32	di buon	di	buon	di	buono	ADP	ADJ
('chiedere_chiedere_VERB', 'di_di_ADP')	32	chiedere di	chiedere	di	chiedere	di	VERB	ADP
('le_il_DET', 'prove_prova_NOUN')	32	le prove	le	prove	il	prova	DET	NOUN
('di_di_ADP', 'vostra_vostro_DET')	32	di vostra	di	vostra	di	vostro	ADP	DET
('uomo_uomo_NOUN', 'onesto_onesto_ADJ')	32	uomo onesto	uomo	onesto	uomo	onesto	NOUN	ADJ
('abbiamo_avere_AUX', 'vinto_vincere_VERB')	32	abbiamo vinto	abbiamo	vinto	avere	vincere	AUX	VERB
('sapevano_sapere_VERB', 'che_che_SCONJ')	32	sapevano che	sapevano	che	sapere	che	VERB	SCONJ
('ci_ci_PRON', 'state_essere_AUX')	32	ci state	ci	state	ci	essere	PRON	AUX
('il_il_DET', 'sonno_sonno_NOUN')	32	il sonno	il	sonno	il	sonno	DET	NOUN
('ancora_ancora_ADV', 'le_il_DET')	32	ancora le	ancora	le	ancora	il	ADV	DET
('ditemi_ditemere_VERB', 'che_che_SCONJ')	32	ditemi che	ditemi	che	ditemere	che	VERB	SCONJ
('che_che_PRON', 'abbiamo_avere_AUX')	32	che abbiamo	che	abbiamo	che	avere	PRON	AUX
('mangiare_mangiare_VERB', 'ora_ora_NOUN')	32	mangiare ora	mangiare	ora	mangiare	ora	VERB	NOUN
('una_uno_DET', 'musicista_musicista_NOUN')	32	una musicista	una	musicista	uno	musicista	DET	NOUN
('camera_camera_NOUN', 'di_di_ADP')	32	camera di	camera	di	camera	di	NOUN	ADP
('potrei_potere_AUX', 'non_non_ADV')	32	potrei non	potrei	non	potere	non	AUX	ADV
('vi_vi_PRON', 'dispiace_dispiacere_VERB')	32	vi dispiace	vi	dispiace	vi	dispiacere	PRON	VERB
('la_il_DET', 'sensazione_sensazione_NOUN')	32	la sensazione	la	sensazione	il	sensazione	DET	NOUN
('abbiamo_avere_VERB', 'tempo_tempo_NOUN')	32	abbiamo tempo	abbiamo	tempo	avere	tempo	VERB	NOUN
('mangiare_mangiare_VERB', 'troppo_troppo_ADV')	32	mangiare troppo	mangiare	troppo	mangiare	troppo	VERB	ADV
('spesso_spesso_ADV', 'da_da_ADP')	32	spesso da	spesso	da	spesso	da	ADV	ADP
"('sai_sapere_VERB', ""dov'_dove_ADV"")"	32	sai dov'	sai	dov'	sapere	dove	VERB	ADV
('bravi_bravo_ADJ', 'a_a_ADP')	32	bra	bravi	a	bravo	a	ADJ	ADP
('chieda_chiedere_VERB', 'di_di_ADP')	32	chieda di	chieda	di	chiedere	di	VERB	ADP
('senso_senso_NOUN', 'di_di_ADP')	32	senso di	senso	di	senso	di	NOUN	ADP
('ancora_ancora_ADV', 'sposata_sposare_VERB')	32	ancora sposata	ancora	sposata	ancora	sposare	ADV	VERB
('la_il_DET', 'pagina_pagina_NOUN')	32	la pagina	la	pagina	il	pagina	DET	NOUN
('ho_avere_AUX', 'aperto_aprire_VERB')	32	ho aperto	ho	aperto	avere	aprire	AUX	VERB
('questa_questo_DET', 'carne_carne_NOUN')	32	questa carne	questa	carne	questo	carne	DET	NOUN
('capisco_capire_VERB', 'perché_perché_SCONJ')	32	capisco perché	capisco	perché	capire	perché	VERB	SCONJ
('questa_questo_DET', 'matita_matita_NOUN')	32	questa matita	questa	matita	questo	matita	DET	NOUN
('amore_amore_NOUN', 'non_non_ADV')	32	amore non	amore	non	amore	non	NOUN	ADV
('mi_mi_PRON', 'aiuterai_aiutare_VERB')	32	mi aiuterai	mi	aiuterai	mi	aiutare	PRON	VERB
('ama_amare_VERB', 'le_il_DET')	32	ama le	ama	le	amare	il	VERB	DET
('ai_a_ADP', 'fantasmi_fantasma_NOUN')	31	ai fantasmi	ai	fantasmi	a	fantasma	ADP	NOUN
('come_come_ADP', 'le_il_DET')	31	come le	come	le	come	il	ADP	DET
('è_essere_AUX', 'cambiata_cambiare_VERB')	31	è cambiata	è	cambiata	essere	cambiare	AUX	VERB
('la_il_DET', 'data_data_NOUN')	31	la data	la	data	il	data	DET	NOUN
('riparato_riparare_VERB', 'la_il_DET')	31	riparato la	riparato	la	riparare	il	VERB	DET
('sa_sapere_VERB', 'quando_quando_SCONJ')	31	sa quando	sa	quando	sapere	quando	VERB	SCONJ
('perché_perché_PRON', 'vuoi_volere_VERB')	31	perché vuoi	perché	vuoi	perché	volere	PRON	VERB
('mangiò_mangiare_VERB', 'del_di_ADP')	31	mangiò del	mangiò	del	mangiare	di	VERB	ADP
('siano_essere_AUX', 'ancora_ancora_ADV')	31	siano ancora	siano	ancora	essere	ancora	AUX	ADV
('loro_loro_PRON', 'avevano_avere_VERB')	31	loro avevano	loro	avevano	loro	avere	PRON	VERB
('che_che_SCONJ', 'sareste_essestire_AUX')	31	che sareste	che	sareste	che	essestire	SCONJ	AUX
('la_il_DET', 'tigre_tigre_NOUN')	31	la tigre	la	tigre	il	tigre	DET	NOUN
('facendo_fare_VERB', 'adesso_adesso_ADV')	31	facendo adesso	facendo	adesso	fare	adesso	VERB	ADV
('finestra_finestra_NOUN', 'aperta_aperto_ADJ')	31	finestra aperta	finestra	aperta	finestra	aperto	NOUN	ADJ
('della_di_ADP', 'gente_gente_NOUN')	31	della gente	della	gente	di	gente	ADP	NOUN
('di_di_ADP', 'ogni_ogni_DET')	31	di ogni	di	ogni	di	ogni	ADP	DET
('volta_volta_NOUN', 'ogni_ogni_DET')	31	volta ogni	volta	ogni	volta	ogni	NOUN	DET
('era_essere_AUX', 'stato_essere_AUX')	31	era stato	era	stato	essere	essere	AUX	AUX
('causa_causa_NOUN', 'della_di_ADP')	31	causa della	causa	della	causa	di	NOUN	ADP
('che_che_SCONJ', 'succeda_succedere_VERB')	31	che succeda	che	succeda	che	succedere	SCONJ	VERB
('il_il_DET', 'linguaggio_linguaggio_NOUN')	31	il linguaggio	il	linguaggio	il	linguaggio	DET	NOUN
('troppo_troppo_ADV', 'piccola_piccolo_ADJ')	31	troppo piccola	troppo	piccola	troppo	piccolo	ADV	ADJ
('così_così_ADV', 'gentile_gentile_ADJ')	31	così gentile	così	gentile	così	gentile	ADV	ADJ
('hai_avere_VERB', 'fame_fame_NOUN')	31	hai fame	hai	fame	avere	fame	VERB	NOUN
('la_la_PRON', 'aiuterà_aiutare_VERB')	31	la aiuterà	la	aiuterà	la	aiutare	PRON	VERB
('per_per_ADP', 'circa_circa_ADV')	31	per circa	per	circa	per	circa	ADP	ADV
('ho_avere_AUX', 'ucciso_uccidere_VERB')	31	ho ucciso	ho	ucciso	avere	uccidere	AUX	VERB
('sta_stare_AUX', 'pulendo_pulere_VERB')	31	sta pulendo	sta	pulendo	stare	pulere	AUX	VERB
('alla_a_ADP', 'gamba_gamba_NOUN')	31	alla gamba	alla	gamba	a	gamba	ADP	NOUN
('pizza_pizza_NOUN', 'con_con_ADP')	31	pizza con	pizza	con	pizza	con	NOUN	ADP
('di_di_ADP', 'sorpresa_sorpresa_NOUN')	31	di sorpresa	di	sorpresa	di	sorpresa	ADP	NOUN
('più_più_ADV', 'basso_basso_ADJ')	31	più basso	più	basso	più	basso	ADV	ADJ
('un_uno_DET', 'telegramma_telegramma_NOUN')	31	un telegramma	un	telegramma	uno	telegramma	DET	NOUN
('sia_essere_AUX', 'possibile_possibile_ADJ')	31	sia possibile	sia	possibile	essere	possibile	AUX	ADJ
('ti_ti_PRON', 'ama_amare_VERB')	31	ti ama	ti	ama	ti	amare	PRON	VERB
('volte_volta_NOUN', 'è_essere_AUX')	31	volte è	volte	è	volta	essere	NOUN	AUX
('tornare_tornare_VERB', 'al_a_ADP')	31	tornare al	tornare	al	tornare	a	VERB	ADP
('perché_perché_PRON', 'pensate_pensare_VERB')	31	perché pensate	perché	pensate	perché	pensare	PRON	VERB
('mi_mi_PRON', 'aiuterete_aiutare_VERB')	31	mi aiuterete	mi	aiuterete	mi	aiutare	PRON	VERB
('amo_amare_VERB', 'ancora_ancora_ADV')	31	amo ancora	amo	ancora	amare	ancora	VERB	ADV
('le_il_DET', 'frasi_frase_NOUN')	31	le frasi	le	frasi	il	frase	DET	NOUN
('che_che_SCONJ', 'avete_avere_VERB')	31	che avete	che	avete	che	avere	SCONJ	VERB
('essere_essere_AUX', 'veramente_veramente_ADV')	31	essere veramente	essere	veramente	essere	veramente	AUX	ADV
('sono_essere_AUX', 'importanti_importante_ADJ')	31	sono importanti	sono	importanti	essere	importante	AUX	ADJ
('suo_suo_DET', 'sogno_sogno_NOUN')	31	suo sogno	suo	sogno	suo	sogno	DET	NOUN
('abbiamo_avere_AUX', 'vista_vedere_VERB')	31	abbiamo vista	abbiamo	vista	avere	vedere	AUX	VERB
('contro_contro_ADP', 'gli_il_DET')	31	contro gli	contro	gli	contro	il	ADP	DET
('nacque_nascere_VERB', 'in_in_ADP')	31	nacque in	nacque	in	nascere	in	VERB	ADP
('del_di_ADP', 'fiume_fiume_NOUN')	31	del fiume	del	fiume	di	fiume	ADP	NOUN
('ci_ci_PRON', 'stai_stare_AUX')	31	ci stai	ci	stai	ci	stare	PRON	AUX
('sua_suo_DET', 'bici_bici_NOUN')	31	sua bici	sua	bici	suo	bici	DET	NOUN
('bambini_bambino_NOUN', 'stanno_stare_AUX')	31	bambini stanno	bambini	stanno	bambino	stare	NOUN	AUX
('le_il_DET', 'zanzare_zanzara_NOUN')	31	le zanzare	le	zanzare	il	zanzara	DET	NOUN
('sei_essere_AUX', 'già_già_ADV')	31	sei già	sei	già	essere	già	AUX	ADV
('prese_prendere_VERB', 'una_uno_DET')	31	prese una	prese	una	prendere	uno	VERB	DET
('piace_piacere_VERB', 'quel_quello_DET')	31	piace quel	piace	quel	piacere	quello	VERB	DET
('nel_in_ADP', 'fango_fango_NOUN')	31	nel fango	nel	fango	in	fango	ADP	NOUN
('stia_stare_VERB', 'per_per_ADP')	31	stia per	stia	per	stare	per	VERB	ADP
('casa_casa_NOUN', 'tutto_tutto_DET')	31	casa tutto	casa	tutto	casa	tutto	NOUN	DET
('piacerebbe_piacere_VERB', 'vivere_vivere_VERB')	31	piacerebbe vivere	piacerebbe	vivere	piacere	vivere	VERB	VERB
('diede_dare_VERB', 'da_da_ADP')	31	diede da	diede	da	dare	da	VERB	ADP
('impedito_impedire_VERB', 'di_di_ADP')	31	impedi	impedito	di	impedire	di	VERB	ADP
('ho_avere_VERB', 'molto_molto_DET')	31	ho molto	ho	molto	avere	molto	VERB	DET
('mai_mai_ADV', 'scritto_scrivere_VERB')	31	mai scritto	mai	scritto	mai	scrivere	ADV	VERB
('è_essere_AUX', 'semplice_semplice_ADJ')	31	è semplice	è	semplice	essere	semplice	AUX	ADJ
('era_essere_AUX', 'spaventato_spaventato_VERB')	31	era spaventato	era	spaventato	essere	spaventato	AUX	VERB
('dopo_dopo_ADP', 'una_uno_DET')	31	dopo una	dopo	una	dopo	uno	ADP	DET
('siete_essere_AUX', 'felici_felice_ADJ')	31	siete felici	siete	felici	essere	felice	AUX	ADJ
('firmato_firmare_VERB', 'il_il_DET')	31	firmato il	firmato	il	firmare	il	VERB	DET
('spesso_spesso_ADV', 'del_di_ADP')	31	spesso del	spesso	del	spesso	di	ADV	ADP
('era_essere_AUX', 'divertente_divertente_ADJ')	31	era divertente	era	divertente	essere	divertente	AUX	ADJ
('tutta_tutto_DET', 'questa_questo_DET')	31	tutta questa	tutta	questa	tutto	questo	DET	DET
('fossi_essere_AUX', 'un_uno_DET')	31	fossi un	fossi	un	essere	uno	AUX	DET
('hanno_avere_AUX', 'giocato_giocare_VERB')	31	hanno giocato	hanno	giocato	avere	giocare	AUX	VERB
('ora_ora_NOUN', 'che_che_SCONJ')	31	ora che	ora	che	ora	che	NOUN	SCONJ
('più_più_ADV', 'carina_carino_ADJ')	31	più carina	più	carina	più	carino	ADV	ADJ
('preoccupo_preoccupare_VERB', 'per_per_ADP')	31	preoccupo per	preoccupo	per	preoccupare	per	VERB	ADP
('della_di_ADP', 'pasta_pasta_NOUN')	31	della pasta	della	pasta	di	pasta	ADP	NOUN
('lavorando_lavorare_VERB', 'sul_su_ADP')	31	lavorando sul	lavorando	sul	lavorare	su	VERB	ADP
('continuava_continuare_VERB', 'a_a_ADP')	31	continua	continuava	a	continuare	a	VERB	ADP
('vada_andare_VERB', 'lì_lì_ADV')	31	vada lì	vada	lì	andare	lì	VERB	ADV
"(""l'_il_DET"", 'hockey_hockey_NOUN')"	31	l'hockey	l'	hockey	il	hockey	DET	NOUN
('a_a_ADP', 'chiederlo_chiedere_VERB')	31	ai a chiederlo	a	chiederlo	a	chiedere	ADP	VERB
('sarà_essere_AUX', 'impegnato_impegnare_VERB')	31	sarà impegnato	sarà	impegnato	essere	impegnare	AUX	VERB
('di_di_ADP', 'poterlo_potere_AUX')	31	di poterlo	di	poterlo	di	potere	ADP	AUX
('in_in_ADP', 'acqua_acqua_NOUN')	31	in acqua	in	acqua	in	acqua	ADP	NOUN
('proprio_proprio_ADV', 'qui_qui_ADV')	31	proprio qui	proprio	qui	proprio	qui	ADV	ADV
('state_essere_AUX', 'nascondendo_nascondere_VERB')	31	state nascondendo	state	nascondendo	essere	nascondere	AUX	VERB
('sarà_essere_AUX', 'una_uno_DET')	31	sarà una	sarà	una	essere	uno	AUX	DET
('scelto_scegliere_VERB', 'un_uno_DET')	31	scelto un	scelto	un	scegliere	uno	VERB	DET
('non_non_ADV', 'sta_stare_VERB')	31	non sta	non	sta	non	stare	ADV	VERB
('tanto_tanto_ADV', 'su_su_ADP')	31	tanto su	tanto	su	tanto	su	ADV	ADP
('qui_qui_ADV', 'presto_presto_ADV')	31	qui presto	qui	presto	qui	presto	ADV	ADV
('quelli_quello_PRON', 'che_che_PRON')	31	quelli che	quelli	che	quello	che	PRON	PRON
('un_uno_DET', 'accordo_accordo_NOUN')	31	un accordo	un	accordo	uno	accordo	DET	NOUN
('soldi_soldo_NOUN', 'sono_essere_AUX')	31	soldi sono	soldi	sono	soldo	essere	NOUN	AUX
('bel_bello_ADJ', 'tempo_tempo_NOUN')	31	bel tempo	bel	tempo	bello	tempo	ADJ	NOUN
('comprai_comprare_VERB', 'una_uno_DET')	31	comprai una	comprai	una	comprare	uno	VERB	DET
('di_di_ADP', 'formaggio_formaggio_NOUN')	31	di formaggio	di	formaggio	di	formaggio	ADP	NOUN
('posso_potere_AUX', 'permettermi_permettere_VERB')	31	posso permettermi	posso	permettermi	potere	permettere	AUX	VERB
('è_essere_AUX', 'povero_povero_ADJ')	31	è povero	è	povero	essere	povero	AUX	ADJ
"('vengo_venire_VERB', ""dall'_da_ADP"")"	31	vengo dall'	vengo	dall'	venire	da	VERB	ADP
('lavorando_lavorare_VERB', 'su_su_ADP')	31	lavorando su	lavorando	su	lavorare	su	VERB	ADP
('ricordate_ricordare_VERB', 'di_di_ADP')	31	ricordate di	ricordate	di	ricordare	di	VERB	ADP
