gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
('delle_di_ADP', 'prove_prova_NOUN')	10	delle prove	delle	prove	di	prova	ADP	NOUN
('vai_andare_VERB', 'al_a_ADP')	10	vai al	vai	al	andare	a	VERB	ADP
('sono_essere_AUX', 'riuscito_riuscire_VERB')	10	sono riuscito	sono	riuscito	essere	riuscire	AUX	VERB
('sia_essere_AUX', 'davvero_davvero_ADV')	10	sia davvero	sia	davvero	essere	davvero	AUX	ADV
('voglio_volere_AUX', 'diventare_diventare_VERB')	10	voglio diventare	voglio	diventare	volere	diventare	AUX	VERB
('su_su_ADP', 'questo_questo_DET')	10	su questo	su	questo	su	questo	ADP	DET
('del_di_ADP', 'lavoro_lavoro_NOUN')	10	del lavoro	del	lavoro	di	lavoro	ADP	NOUN
('veloce_veloce_ADJ', 'di_di_ADP')	10	veloce di	veloce	di	veloce	di	ADJ	ADP
('ce_ce_PRON', 'lo_lo_PRON')	10	ce lo	ce	lo	ce	lo	PRON	PRON
('ho_avere_AUX', 'trascorso_trascorrere_VERB')	10	ho trascorso	ho	trascorso	avere	trascorrere	AUX	VERB
('il_il_DET', 'collo_collo_NOUN')	10	il collo	il	collo	il	collo	DET	NOUN
('piuttosto_piuttosto_ADV', 'bene_bene_ADV')	10	piuttosto bene	piuttosto	bene	piuttosto	bene	ADV	ADV
('il_il_DET', 'giardino_giardino_NOUN')	10	il giardino	il	giardino	il	giardino	DET	NOUN
('a_a_ADP', 'ricordare_ricordare_VERB')	10	a ricordare	a	ricordare	a	ricordare	ADP	VERB
('mangia_mangiare_VERB', 'la_il_DET')	10	mangia la	mangia	la	mangiare	il	VERB	DET
('a_a_ADP', 'finire_finire_VERB')	10	a finire	a	finire	a	finire	ADP	VERB
('è_essere_AUX', 'fuori_fuori_ADP')	10	è fuori	è	fuori	essere	fuori	AUX	ADP
('il_il_DET', 'coronavirus_coronavirus_NOUN')	10	il coronavirus	il	coronavirus	il	coronavirus	DET	NOUN
('sarà_essere_AUX', 'impegnato_impegnare_VERB')	10	sarà impegnato	sarà	impegnato	essere	impegnare	AUX	VERB
('devo_dovere_AUX', 'aiutare_aiutare_VERB')	10	devo aiutare	devo	aiutare	dovere	aiutare	AUX	VERB
('importa_importare_VERB', 'se_se_SCONJ')	10	importa se	importa	se	importare	se	VERB	SCONJ
('solito_solito_NOUN', 'non_non_ADV')	10	solito non	solito	non	solito	non	NOUN	ADV
('lasciare_lasciare_VERB', 'andare_andare_VERB')	10	lasciare andare	lasciare	andare	lasciare	andare	VERB	VERB
('appassionato_appassionato_ADJ', 'di_di_ADP')	10	appassionato di	appassionato	di	appassionato	di	ADJ	ADP
('troppo_troppo_ADV', 'in_in_ADP')	10	troppo in	troppo	in	troppo	in	ADV	ADP
('andando_andare_VERB', 'alla_a_ADP')	10	andando alla	andando	alla	andare	a	VERB	ADP
('molto_molto_ADV', 'triste_triste_ADJ')	10	molto triste	molto	triste	molto	triste	ADV	ADJ
('io_io_PRON', 'gioco_gioco_VERB')	10	io gioco	io	gioco	io	gioco	PRON	VERB
('prendete_prendere_VERB', 'un_uno_DET')	10	prendete un	prendete	un	prendere	uno	VERB	DET
('una_uno_DET', 'vacanza_vacanza_NOUN')	10	una vacanza	una	vacanza	uno	vacanza	DET	NOUN
"('è_essere_VERB', ""un'_uno_DET"")"	10	è un'	è	un'	essere	uno	VERB	DET
('dimenticherò_dimenticare_VERB', 'mai_mai_ADV')	10	dimenticherò mai	dimenticherò	mai	dimenticare	mai	VERB	ADV
('impegnato_impegnare_VERB', 'domani_domani_ADV')	10	impegnato domani	impegnato	domani	impegnare	domani	VERB	ADV
('altro_altro_PRON', 'da_da_ADP')	10	altro da	altro	da	altro	da	PRON	ADP
('cane_cane_NOUN', 'mi_mi_PRON')	10	cane mi	cane	mi	cane	mi	NOUN	PRON
('mi_mi_PRON', 'si_si_PRON')	10	mi si	mi	si	mi	si	PRON	PRON
('di_di_ADP', 'guidare_guidare_VERB')	10	di guidare	di	guidare	di	guidare	ADP	VERB
('mi_mi_PRON', 'amate_amare_VERB')	10	mi amate	mi	amate	mi	amare	PRON	VERB
('avuto_avere_VERB', 'successo_successo_NOUN')	10	avuto successo	avuto	successo	avere	successo	VERB	NOUN
('si_si_PRON', 'presentò_presentare_VERB')	10	si presentò	si	presentò	si	presentare	PRON	VERB
('mio_mio_DET', 'migliore_migliore_ADJ')	10	mio migliore	mio	migliore	mio	migliore	DET	ADJ
('in_in_ADP', 'mente_mente_NOUN')	10	in mente	in	mente	in	mente	ADP	NOUN
('sentito_sentire_VERB', 'qualcuno_qualcuno_PRON')	10	sentito qualcuno	sentito	qualcuno	sentire	qualcuno	VERB	PRON
('per_per_ADP', 'questa_questo_DET')	10	per questa	per	questa	per	questo	ADP	DET
('viaggio_viaggio_NOUN', 'a_a_ADP')	10		viaggio	a	viaggio	a	NOUN	ADP
('troppo_troppo_ADV', 'vecchia_vecchio_ADJ')	10	troppo vecchia	troppo	vecchia	troppo	vecchio	ADV	ADJ
('pane_pane_NOUN', 'è_essere_AUX')	10	pane è	pane	è	pane	essere	NOUN	AUX
"(""l'_lo_PRON"", 'avrebbe_avere_AUX')"	10	l'avrebbe	l'	avrebbe	lo	avere	PRON	AUX
('in_in_ADP', 'maniera_maniera_NOUN')	10	in maniera	in	maniera	in	maniera	ADP	NOUN
('voglio_volere_VERB', 'è_essere_AUX')	9	voglio è	voglio	è	volere	essere	VERB	AUX
('mi_mi_PRON', 'darete_dare_VERB')	9	mi darete	mi	darete	mi	dare	PRON	VERB
('casa_casa_NOUN', 'ora_ora_ADV')	9	casa ora	casa	ora	casa	ora	NOUN	ADV
('perché_perché_ADV', 'lei_lei_PRON')	9	perché lei	perché	lei	perché	lei	ADV	PRON
('aspettato_aspettare_VERB', 'per_per_ADP')	9	aspettato per	aspettato	per	aspettare	per	VERB	ADP
('essere_essere_AUX', 'arrabbiato_arrabbiare_VERB')	9	essere arrabbiato	essere	arrabbiato	essere	arrabbiare	AUX	VERB
('nella_in_ADP', 'camera_camera_NOUN')	9	nella camera	nella	camera	in	camera	ADP	NOUN
('ho_avere_VERB', 'soltanto_soltanto_ADV')	9	ho soltanto	ho	soltanto	avere	soltanto	VERB	ADV
('disposto_disporre_VERB', 'a_a_ADP')	9		disposto	a	disporre	a	VERB	ADP
('buoni_buono_ADJ', 'amici_amico_NOUN')	9	buoni amici	buoni	amici	buono	amico	ADJ	NOUN
('ho_avere_AUX', 'prestato_prestare_VERB')	9	ho prestato	ho	prestato	avere	prestare	AUX	VERB
('quella_quello_DET', 'roba_roba_NOUN')	9	quella roba	quella	roba	quello	roba	DET	NOUN
('voce_voce_NOUN', 'alta_alto_ADJ')	9	voce alta	voce	alta	voce	alto	NOUN	ADJ
('un_uno_DET', 'contratto_contratto_NOUN')	9	un contratto	un	contratto	uno	contratto	DET	NOUN
('cucinato_cucinare_VERB', 'la_il_DET')	9	cucinato la	cucinato	la	cucinare	il	VERB	DET
('ha_avere_VERB', 'tempo_tempo_NOUN')	9	ha tempo	ha	tempo	avere	tempo	VERB	NOUN
('voleva_volere_VERB', 'un_uno_DET')	9	voleva un	voleva	un	volere	uno	VERB	DET
('orologio_orologio_NOUN', 'è_essere_AUX')	9	orologio è	orologio	è	orologio	essere	NOUN	AUX
('sulla_su_ADP', 'strada_strada_NOUN')	9	sulla strada	sulla	strada	su	strada	ADP	NOUN
('devo_dovere_AUX', 'prendere_prendere_VERB')	9	devo prendere	devo	prendere	dovere	prendere	AUX	VERB
('tutto_tutto_PRON', 'di_di_ADP')	9	tutto di	tutto	di	tutto	di	PRON	ADP
('gioco_gioco_VERB', 'a_a_ADP')	9	gioco a	gioco	a	gioco	a	VERB	ADP
('più_più_ADV', 'libri_libro_NOUN')	9	più libri	più	libri	più	libro	ADV	NOUN
('parlò_parlare_VERB', 'con_con_ADP')	9	parlò con	parlò	con	parlare	con	VERB	ADP
('siate_essere_AUX', 'così_così_ADV')	9	siate così	siate	così	essere	così	AUX	ADV
('stata_essere_AUX', 'qui_qui_ADV')	9	stata qui	stata	qui	essere	qui	AUX	ADV
('una_uno_DET', 'scimmia_scimmia_NOUN')	9	una scimmia	una	scimmia	uno	scimmia	DET	NOUN
('so_sapere_VERB', 'molto_molto_ADV')	9	so molto	so	molto	sapere	molto	VERB	ADV
('vada_andare_VERB', 'lì_lì_ADV')	9	vada lì	vada	lì	andare	lì	VERB	ADV
('sei_essere_AUX', 'andata_andare_VERB')	9	sei andata	sei	andata	essere	andare	AUX	VERB
('molto_molto_ADV', 'occupati_occupato_ADJ')	9	molto occupati	molto	occupati	molto	occupato	ADV	ADJ
('una_uno_DET', 'squadra_squadra_NOUN')	9	una squadra	una	squadra	uno	squadra	DET	NOUN
('lui_lui_PRON', 'va_andare_VERB')	9	lui va	lui	va	lui	andare	PRON	VERB
('fuori_fuori_ADV', 'dal_da_ADP')	9	fuori dal	fuori	dal	fuori	da	ADV	ADP
('uscito_uscire_VERB', 'di_di_ADP')	9	uscito di	uscito	di	uscire	di	VERB	ADP
('un_uno_DET', 'camion_camion_NOUN')	9	un camion	un	camion	uno	camion	DET	NOUN
('un_uno_DET', 'marito_marito_NOUN')	9	un marito	un	marito	uno	marito	DET	NOUN
('è_essere_AUX', 'ricca_ricco_ADJ')	9	è ricca	è	ricca	essere	ricco	AUX	ADJ
('che_che_SCONJ', 'abbiamo_avere_VERB')	9	che abbiamo	che	abbiamo	che	avere	SCONJ	VERB
('carta_carta_NOUN', 'di_di_ADP')	9	carta di	carta	di	carta	di	NOUN	ADP
('a_a_ADP', 'portare_portare_VERB')	9	a portare	a	portare	a	portare	ADP	VERB
('sentito_sentire_VERB', 'un_uno_DET')	9	sentito un	sentito	un	sentire	uno	VERB	DET
('andrò_andare_VERB', 'con_con_ADP')	9	andrò con	andrò	con	andare	con	VERB	ADP
('mio_mio_DET', 'posto_posto_NOUN')	9	mio posto	mio	posto	mio	posto	DET	NOUN
('è_essere_AUX', 'alzato_alzare_VERB')	9	è alzato	è	alzato	essere	alzare	AUX	VERB
('ho_avere_AUX', 'pensato_pensare_VERB')	9	ho pensato	ho	pensato	avere	pensare	AUX	VERB
('erano_essere_AUX', 'tutti_tutto_PRON')	9	erano tutti	erano	tutti	essere	tutto	AUX	PRON
('o_o_CCONJ', 'una_uno_DET')	9		o	una	o	uno	CCONJ	DET
('vorrei_volere_AUX', 'non_non_ADV')	9	vorrei non	vorrei	non	volere	non	AUX	ADV
('tua_tuo_DET', 'automobile_automobile_NOUN')	9	tua automobile	tua	automobile	tuo	automobile	DET	NOUN
('andata_andare_VERB', 'con_con_ADP')	9	andata con	andata	con	andare	con	VERB	ADP
('avere_avere_VERB', 'ragione_ragione_NOUN')	9	avere ragione	avere	ragione	avere	ragione	VERB	NOUN
('scommetto_scommettere_VERB', 'che_che_SCONJ')	9	scommetto che	scommetto	che	scommettere	che	VERB	SCONJ
"(""un'_uno_DET"", 'isola_isola_NOUN')"	9	un'isola	un'	isola	uno	isola	DET	NOUN
('ho_avere_AUX', 'passato_passare_VERB')	9	ho passato	ho	passato	avere	passare	AUX	VERB
('è_essere_AUX', 'lei_lei_PRON')	9	è lei	è	lei	essere	lei	AUX	PRON
('chiedere_chiedere_VERB', 'il_il_DET')	9	chiedere il	chiedere	il	chiedere	il	VERB	DET
('non_non_ADV', 'parliamo_parlare_VERB')	9	non parliamo	non	parliamo	non	parlare	ADV	VERB
('a_a_ADP', 'cambiare_cambiare_VERB')	9	a a cambiare	a	cambiare	a	cambiare	ADP	VERB
('acconsentito_acconsentire_VERB', 'ad_a_ADP')	9	acconsentito ad	acconsentito	ad	acconsentire	a	VERB	ADP
('del_di_ADP', 'solito_solito_NOUN')	9	del solito	del	solito	di	solito	ADP	NOUN
('sono_essere_AUX', 'stanchi_stanco_ADJ')	9	sono stanchi	sono	stanchi	essere	stanco	AUX	ADJ
('è_essere_AUX', 'incredibile_incredibile_ADJ')	9	è incredibile	è	incredibile	essere	incredibile	AUX	ADJ
('di_di_ADP', 'chiudere_chiudere_VERB')	9	di chiudere	di	chiudere	di	chiudere	ADP	VERB
('parlare_parlare_VERB', 'francese_francese_ADJ')	9	parlare francese	parlare	francese	parlare	francese	VERB	ADJ
('continui_continuare_VERB', 'a_a_ADP')	9	continui a	continui	a	continuare	a	VERB	ADP
('contro_contro_ADP', 'la_il_DET')	9	contro la	contro	la	contro	il	ADP	DET
('altro_altro_PRON', 'che_che_SCONJ')	9	altro che	altro	che	altro	che	PRON	SCONJ
('è_essere_AUX', 'del_di_ADP')	9	è del	è	del	essere	di	AUX	ADP
('vuole_volere_VERB', 'una_uno_DET')	9	vuole una	vuole	una	volere	uno	VERB	DET
('mio_mio_DET', 'laptop_laptop_NOUN')	9	mio laptop	mio	laptop	mio	laptop	DET	NOUN
('quella_quello_DET', 'sera_sera_NOUN')	9	quella sera	quella	sera	quello	sera	DET	NOUN
('stufo_stufo_ADJ', 'di_di_ADP')	9	stufo di	stufo	di	stufo	di	ADJ	ADP
('una_uno_DET', 'possibilità_possibilità_NOUN')	9	una possibilità	una	possibilità	uno	possibilità	DET	NOUN
('colore_colore_NOUN', 'è_essere_AUX')	9	colore è	colore	è	colore	essere	NOUN	AUX
"(""l'_il_DET"", 'ascensore_ascensore_NOUN')"	9	l'ascensore	l'	ascensore	il	ascensore	DET	NOUN
('sanno_sapere_VERB', 'tutti_tutto_PRON')	9	sanno tutti	sanno	tutti	sapere	tutto	VERB	PRON
('mai_mai_ADV', 'guidato_guidare_VERB')	9	mai guidato	mai	guidato	mai	guidare	ADV	VERB
('sto_stare_AUX', 'venendo_venire_VERB')	9	sto venendo	sto	venendo	stare	venire	AUX	VERB
('sua_suo_DET', 'decisione_decisione_NOUN')	9	sua decisione	sua	decisione	suo	decisione	DET	NOUN
('mio_mio_DET', 'capo_capo_NOUN')	9	mio capo	mio	capo	mio	capo	DET	NOUN
('la_il_DET', 'lista_lista_NOUN')	9	la lista	la	lista	il	lista	DET	NOUN
('aveva_avere_VERB', 'molto_molto_DET')	9	aveva molto	aveva	molto	avere	molto	VERB	DET
('era_essere_AUX', 'uno_uno_DET')	9	era uno	era	uno	essere	uno	AUX	DET
('ricordo_ricordare_VERB', 'di_di_ADP')	9	ricordo di	ricordo	di	ricordare	di	VERB	ADP
('lei_in_ADP', 'sarà_essere_AUX')	9	lei sarà	lei	sarà	in	essere	ADP	AUX
('ha_avere_VERB', 'del_di_ADP')	9	ha del	ha	del	avere	di	VERB	ADP
('a_a_ADP', 'stare_stare_VERB')	9	a stare	a	stare	a	stare	ADP	VERB
('sta_stare_AUX', 'perdendo_perdere_VERB')	9	sta perdendo	sta	perdendo	stare	perdere	AUX	VERB
('siete_essere_AUX', 'favorevoli_favorevole_ADJ')	9	siete favorevoli	siete	favorevoli	essere	favorevole	AUX	ADJ
('cane_cane_NOUN', 'ha_avere_AUX')	9	cane ha	cane	ha	cane	avere	NOUN	AUX
('lui_lui_PRON', 'sarà_essere_AUX')	9	lui sarà	lui	sarà	lui	essere	PRON	AUX
('ha_avere_AUX', 'assunto_assumere_VERB')	9	ha assunto	ha	assunto	avere	assumere	AUX	VERB
('che_che_PRON', 'stai_stare_AUX')	9	che stai	che	stai	che	stare	PRON	AUX
('favorevoli_favorevole_ADJ', 'o_o_CCONJ')	9		favorevoli	o	favorevole	o	ADJ	CCONJ
('prese_prendere_VERB', 'il_il_DET')	9	prese il	prese	il	prendere	il	VERB	DET
('questa_questo_DET', 'musica_musica_NOUN')	9	questa musica	questa	musica	questo	musica	DET	NOUN
('sono_essere_AUX', 'solamente_solamente_ADV')	9	sono solamente	sono	solamente	essere	solamente	AUX	ADV
"('sapeva_sapere_VERB', ""dov'_dove_ADV"")"	9	sapeva dov'	sapeva	dov'	sapere	dove	VERB	ADV
('digli_digliere_VERB', 'che_che_SCONJ')	9	digli che	digli	che	digliere	che	VERB	SCONJ
('alla_a_ADP', 'storia_storia_NOUN')	9	alla storia	alla	storia	a	storia	ADP	NOUN
('sapete_sapere_VERB', 'che_che_SCONJ')	9	sapete che	sapete	che	sapere	che	VERB	SCONJ
('un_uno_DET', 'cambiamento_cambiamento_NOUN')	9	un cambiamento	un	cambiamento	uno	cambiamento	DET	NOUN
('sono_essere_AUX', 'svegliata_svegliare_VERB')	9	sono svegliata	sono	svegliata	essere	svegliare	AUX	VERB
"(""un'_uno_DET"", 'ottima_ottimo_ADJ')"	9	un'ottima	un'	ottima	uno	ottimo	DET	ADJ
('sei_essere_AUX', 'al_a_ADP')	9	sei al	sei	al	essere	a	AUX	ADP
('come_come_ADV', 'le_le_PRON')	9	come le	come	le	come	le	ADV	PRON
('questo_questo_DET', 'cane_cane_NOUN')	9	questo cane	questo	cane	questo	cane	DET	NOUN
('di_di_ADP', 'danzare_danzare_VERB')	9	di danzare	di	danzare	di	danzare	ADP	VERB
('sono_essere_AUX', 'cresciuto_crescere_VERB')	9	sono cresciuto	sono	cresciuto	essere	crescere	AUX	VERB
('ridendo_ridere_VERB', 'di_di_ADP')	9	ridendo di	ridendo	di	ridere	di	VERB	ADP
('ha_avere_AUX', 'partecipato_partecipare_VERB')	9	ha partecipato	ha	partecipato	avere	partecipare	AUX	VERB
('più_più_ADV', 'grandi_grande_ADJ')	9	più grandi	più	grandi	più	grande	ADV	ADJ
('con_con_ADP', 'questa_questo_DET')	9	con questa	con	questa	con	questo	ADP	DET
('andato_andare_VERB', 'lì_lì_ADV')	9	andato lì	andato	lì	andare	lì	VERB	ADV
('perché_perché_SCONJ', 'era_essere_AUX')	9	perché era	perché	era	perché	essere	SCONJ	AUX
('lo_lo_PRON', 'dice_dire_VERB')	9	lo dice	lo	dice	lo	dire	PRON	VERB
('essere_essere_AUX', 'felici_felice_ADJ')	9	essere felici	essere	felici	essere	felice	AUX	ADJ
('in_in_ADP', 'uno_uno_DET')	9	in uno	in	uno	in	uno	ADP	DET
('che_che_SCONJ', 'saresti_essere_AUX')	9	che saresti	che	saresti	che	essere	SCONJ	AUX
('lui_lui_PRON', 'e_e_CCONJ')	9		lui	e	lui	e	PRON	CCONJ
('vorrei_volere_AUX', 'parlare_parlare_VERB')	9	vorrei parlare	vorrei	parlare	volere	parlare	AUX	VERB
('chiederà_chiedere_VERB', 'a_a_ADP')	9	chiederà a	chiederà	a	chiedere	a	VERB	ADP
('guidato_guidare_VERB', 'fino_fino_ADV')	9	guidato fino	guidato	fino	guidare	fino	VERB	ADV
('questo_questo_DET', 'quartiere_quartiere_NOUN')	9	questo quartiere	questo	quartiere	questo	quartiere	DET	NOUN
('fede_fede_NOUN', 'in_in_ADP')	9	fede in	fede	in	fede	in	NOUN	ADP
('devo_dovere_AUX', 'lavorare_lavorare_VERB')	9	devo lavorare	devo	lavorare	dovere	lavorare	AUX	VERB
('le_le_PRON', 'sta_stare_AUX')	9	le sta	le	sta	le	stare	PRON	AUX
('questa_questo_DET', 'parte_parte_NOUN')	9	questa parte	questa	parte	questo	parte	DET	NOUN
('mi_mi_PRON', 'lascia_lasciare_VERB')	9	mi lascia	mi	lascia	mi	lasciare	PRON	VERB
"('in_in_ADP', ""un'_uno_DET"")"	9	in un'	in	un'	in	uno	ADP	DET
('di_di_ADP', 'persone_persona_NOUN')	9	di persone	di	persone	di	persona	ADP	NOUN
('una_uno_DET', 'qualche_qualche_DET')	9	una qualche	una	qualche	uno	qualche	DET	DET
('sarebbe_essere_AUX', 'venuta_venire_VERB')	9	sarebbe venuta	sarebbe	venuta	essere	venire	AUX	VERB
('era_essere_AUX', 'malata_malato_ADJ')	9	era malata	era	malata	essere	malato	AUX	ADJ
('francese_francese_NOUN', 'a_a_ADP')	9		francese	a	francese	a	NOUN	ADP
('così_così_ADV', 'freddo_freddo_ADJ')	9	così freddo	così	freddo	così	freddo	ADV	ADJ
('tornando_tornare_VERB', 'a_a_ADP')	9		tornando	a	tornare	a	VERB	ADP
('il_il_DET', 'salmone_salmone_NOUN')	9	il salmone	il	salmone	il	salmone	DET	NOUN
('di_di_ADP', 'carne_carne_NOUN')	9	di carne	di	carne	di	carne	ADP	NOUN
('a_a_ADP', 'ciò_ciò_PRON')	9	avorevole o contrario a ciò	a	ciò	a	ciò	ADP	PRON
('per_per_ADP', 'aiutarle_aiutare_VERB')	9	per aiutarle	per	aiutarle	per	aiutare	ADP	VERB
('sei_essere_AUX', 'troppo_troppo_ADV')	9	sei troppo	sei	troppo	essere	troppo	AUX	ADV
('sono_essere_AUX', 'sposato_sposare_VERB')	9	sono sposato	sono	sposato	essere	sposare	AUX	VERB
"(""l'_il_DET"", 'hockey_hockey_NOUN')"	9	l'hockey	l'	hockey	il	hockey	DET	NOUN
('suo_suo_DET', 'portatile_portatile_NOUN')	9	suo portatile	suo	portatile	suo	portatile	DET	NOUN
('avete_avere_AUX', 'lasciato_lasciare_VERB')	9	avete lasciato	avete	lasciato	avere	lasciare	AUX	VERB
('più_più_ADV', 'qua_qua_ADV')	9	più qua	più	qua	più	qua	ADV	ADV
('cose_cosa_NOUN', 'non_non_ADV')	9	cose non	cose	non	cosa	non	NOUN	ADV
('ci_ci_PRON', 'state_essere_AUX')	9	ci state	ci	state	ci	essere	PRON	AUX
('le_il_DET', 'feste_festa_NOUN')	9	le feste	le	feste	il	festa	DET	NOUN
('mi_mi_PRON', 'aiuta_aiutare_VERB')	9	mi aiuta	mi	aiuta	mi	aiutare	PRON	VERB
('stanno_stare_AUX', 'tutti_tutto_PRON')	9	stanno tutti	stanno	tutti	stare	tutto	AUX	PRON
('più_più_ADV', 'felice_felice_ADJ')	9	più felice	più	felice	più	felice	ADV	ADJ
('di_di_ADP', 'mente_mente_NOUN')	9	di mente	di	mente	di	mente	ADP	NOUN
('dozzina_dozzina_NOUN', 'di_di_ADP')	9	dozzina di	dozzina	di	dozzina	di	NOUN	ADP
('hanno_avere_VERB', 'il_il_DET')	9	hanno il	hanno	il	avere	il	VERB	DET
('ti_ti_PRON', 'odio_odiare_VERB')	9	ti odio	ti	odio	ti	odiare	PRON	VERB
('a_a_ADP', 'cominciare_cominciare_VERB')	9	a a cominciare	a	cominciare	a	cominciare	ADP	VERB
('sua_suo_DET', 'rabbia_rabbia_NOUN')	9	sua rabbia	sua	rabbia	suo	rabbia	DET	NOUN
('sempre_sempre_ADV', 'del_di_ADP')	9	sempre del	sempre	del	sempre	di	ADV	ADP
('in_in_ADP', 'forma_forma_NOUN')	9	in forma	in	forma	in	forma	ADP	NOUN
('mia_mio_DET', 'fidanzata_fidanzato_NOUN')	9	mia fidanzata	mia	fidanzata	mio	fidanzato	DET	NOUN
('quel_quello_DET', 'vestito_vestito_NOUN')	9	quel vestito	quel	vestito	quello	vestito	DET	NOUN
('sei_essere_AUX', 'davvero_davvero_ADV')	9	sei davvero	sei	davvero	essere	davvero	AUX	ADV
('suo_suo_DET', 'letto_letto_NOUN')	9	suo letto	suo	letto	suo	letto	DET	NOUN
('mi_mi_PRON', 'devo_dovere_AUX')	9	mi devo	mi	devo	mi	dovere	PRON	AUX
('mangia_mangiare_VERB', 'il_il_DET')	9	mangia il	mangia	il	mangiare	il	VERB	DET
('nuovo_nuovo_ADJ', 'vestito_vestito_NOUN')	9	nuovo vestito	nuovo	vestito	nuovo	vestito	ADJ	NOUN
('un_uno_DET', 'cappotto_cappotto_NOUN')	9	un cappotto	un	cappotto	uno	cappotto	DET	NOUN
('dovrebbe_dovere_AUX', 'studiare_studiare_VERB')	9	dovrebbe studiare	dovrebbe	studiare	dovere	studiare	AUX	VERB
('migliore_migliore_ADJ', 'amica_amico_NOUN')	9	migliore amica	migliore	amica	migliore	amico	ADJ	NOUN
('accusato_accusare_VERB', 'di_di_ADP')	9	accusato di	accusato	di	accusare	di	VERB	ADP
('di_di_ADP', 'compleanno_compleanno_NOUN')	9	di compleanno	di	compleanno	di	compleanno	ADP	NOUN
('per_per_ADP', 'mangiare_mangiare_VERB')	9	per mangiare	per	mangiare	per	mangiare	ADP	VERB
('il_il_DET', 'fatto_fatto_NOUN')	9	il fatto	il	fatto	il	fatto	DET	NOUN
('perdita_perdita_NOUN', 'di_di_ADP')	9	perdi	perdita	di	perdita	di	NOUN	ADP
('giù_giù_ADV', 'la_il_DET')	9	giù la	giù	la	giù	il	ADV	DET
('è_essere_AUX', 'diventata_diventare_VERB')	9	è diventata	è	diventata	essere	diventare	AUX	VERB
('che_che_PRON', 'dici_dire_VERB')	9	che dici	che	dici	che	dire	PRON	VERB
"(""l'_il_DET"", 'hijab_hijab_NOUN')"	9	l'hijab	l'	hijab	il	hijab	DET	NOUN
('un_uno_DET', 'ufficio_ufficio_NOUN')	9	un ufficio	un	ufficio	uno	ufficio	DET	NOUN
('lo_lo_PRON', 'farai_fare_VERB')	9	lo farai	lo	farai	lo	fare	PRON	VERB
('di_di_ADP', 'pallacanestro_pallacanestro_NOUN')	9	di pallacanestro	di	pallacanestro	di	pallacanestro	ADP	NOUN
('un_uno_DET', 'ragazzino_ragazzo_NOUN')	9	un ragazzino	un	ragazzino	uno	ragazzo	DET	NOUN
('è_essere_AUX', 'piccola_piccolo_ADJ')	9	è piccola	è	piccola	essere	piccolo	AUX	ADJ
('chiesto_chiedere_VERB', 'aiuto_aiuto_NOUN')	9	chiesto aiuto	chiesto	aiuto	chiedere	aiuto	VERB	NOUN
('non_non_ADV', 'conosceva_conoscere_VERB')	9	non conosceva	non	conosceva	non	conoscere	ADV	VERB
('mangiando_mangiare_VERB', 'del_di_ADP')	9	mangiando del	mangiando	del	mangiare	di	VERB	ADP
('appartamento_appartamento_NOUN', 'di_di_ADP')	9	appartamento di	appartamento	di	appartamento	di	NOUN	ADP
('avuto_avere_VERB', 'il_il_DET')	9	avuto il	avuto	il	avere	il	VERB	DET
('lo_lo_PRON', 'dovrei_dovere_AUX')	9	lo dovrei	lo	dovrei	lo	dovere	PRON	AUX
('che_che_SCONJ', 'qualcuno_qualcuno_PRON')	9	che qualcuno	che	qualcuno	che	qualcuno	SCONJ	PRON
('queste_questo_DET', 'scatole_scatola_NOUN')	9	queste scatole	queste	scatole	questo	scatola	DET	NOUN
('stava_stare_AUX', 'guardando_guardare_VERB')	9	stava guardando	stava	guardando	stare	guardare	AUX	VERB
('a_a_ADP', 'gestirlo_gestire_VERB')	9	a gestirlo	a	gestirlo	a	gestire	ADP	VERB
('ciò_ciò_PRON', 'non_non_ADV')	9	ciò non	ciò	non	ciò	non	PRON	ADV
('qui_qui_ADV', 'presto_presto_ADV')	9	qui presto	qui	presto	qui	presto	ADV	ADV
('in_in_ADP', 'me_me_PRON')	9	in me	in	me	in	me	ADP	PRON
('chiesto_chiedere_VERB', 'il_il_DET')	9	chiesto il	chiesto	il	chiedere	il	VERB	DET
('molto_molto_DET', 'lavoro_lavoro_NOUN')	9	molto lavoro	molto	lavoro	molto	lavoro	DET	NOUN
('aiutato_aiutare_VERB', 'a_a_ADP')	9	a	aiutato	a	aiutare	a	VERB	ADP
('ho_avere_VERB', 'alcun_alcuno_DET')	9	ho alcun	ho	alcun	avere	alcuno	VERB	DET
('gli_gli_PRON', 'serve_servire_VERB')	9	gli serve	gli	serve	gli	servire	PRON	VERB
('lo_lo_PRON', 'avrei_avere_AUX')	9	lo avrei	lo	avrei	lo	avere	PRON	AUX
('aspetto_aspettare_VERB', 'che_che_SCONJ')	9	aspetto che	aspetto	che	aspettare	che	VERB	SCONJ
('un_uno_DET', 'musicista_musicista_NOUN')	9	un musicista	un	musicista	uno	musicista	DET	NOUN
('vivo_vivere_VERB', 'con_con_ADP')	9	vivo con	vivo	con	vivere	con	VERB	ADP
('famiglia_famiglia_NOUN', 'numerosa_numeroso_ADJ')	9	famiglia numerosa	famiglia	numerosa	famiglia	numeroso	NOUN	ADJ
