term_italian,is_base,base_lemma_italian,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
hanno dato,false,dare,verb,they have given / they gave,"giving,transactions",n/a,3p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses; generally no agreement with subject,Loro hanno dato le borse.,They have given the bags.
hanno dato,false,dare,verb,they have given / they gave,"giving,transactions",n/a,3p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses; generally no agreement with subject,Loro hanno dato i soldi.,They have given the money.
dire,true,dire,verb,to say/to tell,"speech, communication",n/a,n/a,n/a,n/a,non-finite,infinitive,false,false,false,n/a,n/a,n/a,n/a,base lemma,Voglio dire la verità.,I want to tell the truth.
dicendo,false,dire,verb,saying/telling,"speech, communication",n/a,n/a,n/a,n/a,non-finite,gerund,false,false,false,n/a,n/a,n/a,n/a,n/a,Sto dicendo la verità.,I am telling the truth.
dette,false,dire,verb,said (feminine plural),"speech, communication",n/a,n/a,feminine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Le ho dette.,I have said them.
detta,false,dire,verb,said (feminine singular),"speech, communication",n/a,n/a,feminine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,L'ho detta.,I said it.
detti,false,dire,verb,said (masculine plural),"speech, communication",n/a,n/a,masculine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Li ho detti.,I have said them.
detto,false,dire,verb,said (masculine singular),"speech, communication",n/a,n/a,masculine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,L'ho detto.,I said it.
dico,false,dire,verb,I say/I tell,"speech, communication",n/a,1s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Dico grazie.,I say thanks.
dici,false,dire,verb,you say/you tell,"speech, communication",n/a,2s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Dici la verità.,You tell the truth.
dice,false,dire,verb,he/she/it says/tells,"speech, communication",n/a,3s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,also 'you (formal)',Dice poco.,He says little.
diciamo,false,dire,verb,we say/we tell,"speech, communication",n/a,1p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Diciamo tutto.,We say everything.
dite,false,dire,verb,you (plural) say/you (plural) tell,"speech, communication",n/a,2p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Dite la verità.,You (plural) tell the truth.
dicono,false,dire,verb,they say/they tell,"speech, communication",n/a,3p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Dicono sempre sì.,They always say yes.
dicevo,false,dire,verb,I used to say/I was saying,"speech, communication",n/a,1s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Io dicevo spesso sì.,I used to say yes often.
dicevi,false,dire,verb,you used to say/you were saying,"speech, communication",n/a,2s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Tu dicevi poco.,You used to say little.
diceva,false,dire,verb,he/she/it used to say/was saying,"speech, communication",n/a,3s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,also 'you (formal)',Diceva la verità.,He used to tell the truth.
dicevamo,false,dire,verb,we used to say/we were saying,"speech, communication",n/a,1p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Dicevamo tutto.,We used to say everything.
dicevate,false,dire,verb,you (plural) used to say/were saying,"speech, communication",n/a,2p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Dicevate sempre sì.,You (plural) always used to say yes.
dicevano,false,dire,verb,they used to say/were saying,"speech, communication",n/a,3p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Dicevano bugie.,They were telling lies.
ho detto,false,dire,verb,I said / I have said,"speech, communication",n/a,1s,n/a,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,uses auxiliary 'avere'; no agreement with subject,Ho detto tutto.,I said everything.
hai detto,false,dire,verb,you said / you have said,"speech, communication",n/a,2s,n/a,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,uses auxiliary 'avere'; no agreement with subject,Hai detto bene.,You spoke well.
ha detto,false,dire,verb,he/she/it said / he/she/it has said,"speech, communication",n/a,3s,n/a,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,uses auxiliary 'avere'; no agreement with subject; also 'you (formal)',Ha detto la verità.,He has told the truth.
abbiamo detto,false,dire,verb,we said / we have said,"speech, communication",n/a,1p,n/a,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,uses auxiliary 'avere'; no agreement with subject,Abbiamo detto tutto.,We have said everything.
avete detto,false,dire,verb,you (plural) said / you (plural) have said,"speech, communication",n/a,2p,n/a,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,uses auxiliary 'avere'; no agreement with subject,Avete detto poco.,You (plural) said little.
hanno detto,false,dire,verb,they said / they have said,"speech, communication",n/a,3p,n/a,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,uses auxiliary 'avere'; no agreement with subject,Hanno detto no.,They said no.
dovere,true,dovere,verb,to have to / must,"obligation,necessity",n/a,n/a,n/a,n/a,non-finite,infinitive,false,false,false,n/a,n/a,n/a,n/a,base lemma,Il dovere è importante.,Duty is important.
dovendo,false,dovere,verb,having to,"obligation,necessity",n/a,n/a,n/a,n/a,non-finite,gerund,false,false,false,n/a,n/a,n/a,n/a,n/a,"Dovendo scegliere, ho deciso subito.","Having to choose, I decided immediately."
dovuto,false,dovere,verb,had to / due (masculine singular),"obligation,necessity",n/a,n/a,masculine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Il pagamento è dovuto.,The payment is due.
dovuta,false,dovere,verb,had to / due (feminine singular),"obligation,necessity",n/a,n/a,feminine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,La tassa è dovuta.,The tax is due.
dovuti,false,dovere,verb,had to / due (masculine plural),"obligation,necessity",n/a,n/a,masculine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,I pagamenti sono dovuti.,The payments are due.
dovute,false,dovere,verb,had to / due (feminine plural),"obligation,necessity",n/a,n/a,feminine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Le tasse sono dovute.,The taxes are due.
devo,false,dovere,verb,I must / I have to,"obligation,necessity",n/a,1s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Io devo studiare.,I must study.
devi,false,dovere,verb,you must / you have to,"obligation,necessity",n/a,2s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Tu devi andare.,You must go.
deve,false,dovere,verb,he/she/it must / has to,"obligation,necessity",n/a,3s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,also 'you (formal)',Lui deve lavorare.,He must work.
dobbiamo,false,dovere,verb,we must / we have to,"obligation,necessity",n/a,1p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Noi dobbiamo partire ora.,We must leave now.
dovete,false,dovere,verb,you (plural) must / you (plural) have to,"obligation,necessity",n/a,2p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Voi dovete ascoltare.,You (plural) must listen.
devono,false,dovere,verb,they must / they have to,"obligation,necessity",n/a,3p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Loro devono parlare.,They must speak.
dovevo,false,dovere,verb,I had to,"obligation,necessity",n/a,1s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Io dovevo finire il lavoro.,I had to finish the work.
dovevi,false,dovere,verb,you had to,"obligation,necessity",n/a,2s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Tu dovevi chiamare.,You had to call.
doveva,false,dovere,verb,he/she/it had to,"obligation,necessity",n/a,3s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,also 'you (formal)',Lei doveva restare a casa.,She had to stay home.
dovevamo,false,dovere,verb,we had to,"obligation,necessity",n/a,1p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Noi dovevamo preparare tutto.,We had to prepare everything.
dovevate,false,dovere,verb,you (plural) had to,"obligation,necessity",n/a,2p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Voi dovevate studiare di più.,You (plural) had to study more.
dovevano,false,dovere,verb,they had to,"obligation,necessity",n/a,3p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Loro dovevano andare via.,They had to leave.
ho dovuto,false,dovere,verb,I have had to / I had to,"obligation,necessity",n/a,1s,feminine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Ho dovuto parlare con lei.,I have had to speak with her.
ho dovuto,false,dovere,verb,I have had to / I had to,"obligation,necessity",n/a,1s,masculine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Ho dovuto lavorare ieri.,I had to work yesterday.
hai dovuto,false,dovere,verb,you have had to / you had to,"obligation,necessity",n/a,2s,feminine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Hai dovuto aspettare molto.,You had to wait a long time.
hai dovuto,false,dovere,verb,you have had to / you had to,"obligation,necessity",n/a,2s,masculine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Hai dovuto provare di nuovo.,You had to try again.
ha dovuto,false,dovere,verb,she/he/it has had to / had to,"obligation,necessity",n/a,3s,feminine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable; also 'you (formal)',Ha dovuto partire presto.,She had to leave early.
ha dovuto,false,dovere,verb,she/he/it has had to / had to,"obligation,necessity",n/a,3s,masculine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable; also 'you (formal)',Ha dovuto prendere un treno.,He had to take a train.
abbiamo dovuto,false,dovere,verb,we have had to / we had to,"obligation,necessity",n/a,1p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Abbiamo dovuto cambiare programma.,We had to change plans.
abbiamo dovuto,false,dovere,verb,we have had to / we had to,"obligation,necessity",n/a,1p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Abbiamo dovuto aiutare i clienti.,We had to help the customers.
avete dovuto,false,dovere,verb,you (plural) have had to / you (plural) had to,"obligation,necessity",n/a,2p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Avete dovuto aspettare nel freddo.,You (plural) had to wait in the cold.
avete dovuto,false,dovere,verb,you (plural) have had to / you (plural) had to,"obligation,necessity",n/a,2p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Avete dovuto firmare i documenti.,You (plural) had to sign the documents.
hanno dovuto,false,dovere,verb,they have had to / they had to,"obligation,necessity",n/a,3p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Hanno dovuto restare ferme.,They had to stay still.
hanno dovuto,false,dovere,verb,they have had to / they had to,"obligation,necessity",n/a,3p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,formed with auxiliary 'avere'; past participle invariable,Hanno dovuto prendere appuntamento.,They had to make an appointment.
essere,true,essere,verb,to be,"existence,identity",n/a,n/a,n/a,n/a,non-finite,infinitive,false,false,false,n/a,n/a,n/a,n/a,base lemma,Voglio essere felice.,I want to be happy.
essendo,false,essere,verb,being,"existence,identity",n/a,n/a,n/a,n/a,non-finite,gerund,false,false,false,n/a,n/a,n/a,n/a,n/a,Sto essendo onesto.,I am being honest.
state,false,essere,verb,been (feminine plural),"existence,identity",n/a,n/a,feminine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'essere' to form compound tenses,Sono state fortunate.,They have been lucky.
stata,false,essere,verb,been (feminine singular),"existence,identity",n/a,n/a,feminine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'essere' to form compound tenses,È stata brava.,She has been good.
stati,false,essere,verb,been (masculine plural),"existence,identity",n/a,n/a,masculine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'essere' to form compound tenses,Sono stati gentili.,They have been kind.
stato,false,essere,verb,been (masculine singular),"existence,identity",n/a,n/a,masculine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'essere' to form compound tenses,È stato difficile.,It has been difficult.
sono,false,essere,verb,I am,"existence,identity",n/a,1s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Io sono felice.,I am happy.
sei,false,essere,verb,you are,"existence,identity",n/a,2s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Tu sei stanco.,You are tired.
è,false,essere,verb,he/she/it is,"existence,identity",n/a,3s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,also 'you (formal)',Lei è gentile.,She is kind.
siamo,false,essere,verb,we are,"existence,identity",n/a,1p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Noi siamo amici.,We are friends.
siete,false,essere,verb,you (plural) are,"existence,identity",n/a,2p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Voi siete pronti.,You (plural) are ready.
sono,false,essere,verb,they are,"existence,identity",n/a,3p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Loro sono studenti.,They are students.
