text_it	text_en	hash	text_it_length	text_en_length
Skura lasciò suo marito.	Skura left her husband.	5482facd-1639-54d0-a636-b5556ee66c3f	24	23
Tom era mio marito.	Tom was my husband.	fab73865-eb5c-5069-b019-5d1548f0f806	19	19
Tuo marito è morto.	Your husband is dead.	ddd34859-b4c1-547e-bf70-7901320f0c95	19	21
Suo marito è morto.	Your husband is dead.	41c7bed4-26f9-5768-affb-eef275ad89c8	19	21
Tom non è mio marito.	Tom isn't my husband.	8823f523-282f-5265-804c-7da689b7bbaf	21	21
Rima supportava suo marito.	Rima supported her husband.	98db654d-4b41-5443-bf40-7a8b081ced0c	27	27
Rima ha supportato suo marito.	Rima supported her husband.	835671e7-3881-54db-9d1f-0fe4eeae6be0	30	27
Rima supportò suo marito.	Rima supported her husband.	9f3cfe6a-2df0-5197-853b-4742b27e5107	25	27
Mio marito è lussemburghese.	My husband is Luxembourgish.	6ea96c13-b8c8-5291-bbeb-0104046f4959	28	28
Mary ha bisogno di un marito.	Mary needs a husband.	31128c76-e936-56d6-8bcd-707fb9085277	29	21
A Mary serve un marito.	Mary needs a husband.	0d4f5fe9-34ff-5796-92f6-ca645879e9b1	23	21
Lui è tuo marito?	Is he your husband?	d301e43a-7daf-553a-9b31-8e3cd3c553f5	17	19
Lui è suo marito?	Is he your husband?	5d96186a-ff67-5166-a5a0-566c8cb5f0be	17	19
Mio marito è circonciso.	My husband is circumcised.	f865608a-2205-58c4-a3d8-d7b66c11a7da	24	26
Rima ha affrontato suo marito.	Rima faced her husband.	2d988f30-6488-5cf8-b874-6ae17de2f65a	30	23
Rima affrontò suo marito.	Rima faced her husband.	baee78cc-2a5f-5ae3-acc7-9393af6c1011	25	23
Mio marito è polacco.	My husband is Polish.	34fc34dd-e527-514f-a7b5-3d410528ee48	21	21
Ha chiamato suo marito.	She called her husband.	f0f7e6fc-9ef8-52ad-8576-e7935495c389	23	23
Chiamò suo marito.	She called her husband.	78af04fc-3679-5348-8aba-2a220537ae9d	18	23
Mio marito ha i pidocchi.	My husband has lice.	3e506a39-eea6-55f6-9dd9-0dbded1d9b69	25	20
Chi è suo marito?	Who is her husband?	203977f9-289d-5f1f-b420-e223f3f89ef8	17	19
Che bravo marito!	What a good husband!	ecb99014-ed03-5af3-ae5b-edeb6d30e63e	17	20
Qual è tuo marito?	Which is your husband?	e1b506dd-6e98-5124-a529-7ba01bbb1b4d	18	22
Qual è suo marito?	Which is your husband?	0c92c702-86e5-5432-ae79-23be21f4fca2	18	22
Mio marito è tedesco.	My husband is German.	a962b107-4cac-56f2-b5a8-20fdae0b1dba	21	21
Suo marito solitamente è ubriaco.	Her husband is usually drunk.	1640718c-12f1-54ba-bcb5-c6bcfe2e72dd	33	29
Suo marito di solito è ubriaco.	Her husband is usually drunk.	bd19e5d7-3dc8-5af1-a2d6-17837817bea7	31	29
Suo marito l'ha fatta arrabbiare.	Her husband enraged her.	55be54b8-c699-5fc7-80e7-3eee841d7731	33	24
Suo marito la fece arrabbiare.	Her husband enraged her.	f43e897b-ddfa-510c-a2e6-52bce4a85dc3	30	24
Il marito di Mary abusava di lei.	Mary's husband abused her.	2af6e303-858d-566d-8441-5b605023d609	33	26
Il marito di Mary ha abusato di lei.	Mary's husband abused her.	90f1c252-9ebf-5cbf-8ea5-e6996b1c9c05	36	26
Il marito di Mary abusò di lei.	Mary's husband abused her.	e918596a-b7d8-55bf-9422-1777bdd658c0	31	26
Buon compleanno a tuo marito!	Happy birthday to your husband!	9b135b02-e273-58cb-9966-532d5e5e9fdf	29	31
Buon compleanno a suo marito!	Happy birthday to your husband!	20f41126-187f-5439-8501-de7951a50b1c	29	31
Hanno seppellito il suo defunto marito.	They buried her dead husband.	9906335e-e759-5a8c-8cd7-6ddb89955ae3	39	29
Seppellirono il suo defunto marito.	They buried her dead husband.	d3ca28f2-5b75-5b36-a28f-7cdfb7d0c946	35	29
Mio marito mi ha mentito.	My husband lied to me.	938f9635-f040-5b97-a8d1-963025c7d81c	25	22
Mio marito mi mentì.	My husband lied to me.	c8804aab-5b9a-59aa-ab30-c992df09d03d	20	22
Mio marito è in prigione.	My husband is in jail.	368afc0d-3344-562c-9d10-6aa6ee0d31c1	25	22
Mio marito è in galera.	My husband is in jail.	633cabd9-9958-5c33-84f6-9e0f0ad1dc56	23	22
Mio marito è in carcere.	My husband is in jail.	ea69f4ab-f2cc-5eca-aebb-9e0e7f57094b	24	22
Tom conosce il marito di Mary.	Tom knows Mary's husband.	a433c209-51aa-5863-ad13-7b02ef9d3863	30	25
Mio marito sta cenando.	My husband is having dinner.	3928152b-161a-577b-8652-94f9de1ef254	23	28
Tradii mio marito.	I cheated on my husband.	aa63f49d-47b2-5f7c-8be6-c53307457825	18	24
Ha tradito suo marito.	She cheated on her husband.	f2d1d81c-799f-5895-89fa-f108891daeb6	22	27
Tradì suo marito.	She cheated on her husband.	3b10a316-14aa-52ad-a036-68f496aae966	17	27
Mio marito è un veterano.	My husband is a veteran.	e937764c-32a8-553f-b2a2-9d96ad90bd24	25	24
Sono il marito di Sarah.	I'm Sarah's husband.	5c470b5a-f778-5222-8308-db178babae3c	24	20
Io sono il marito di Sarah.	I'm Sarah's husband.	a1d5137c-0dae-53ee-9dcf-f8ecf07a4f58	27	20
Mio marito lava la macchina.	My husband washes the car.	2e9ef553-278e-542f-87c6-6277922b6b22	28	26
Mio marito lava l'auto.	My husband washes the car.	8794d134-f0e1-5162-8da5-4b5b8ff23bde	23	26
Mio marito lava l'automobile.	My husband washes the car.	e38f045f-a219-5866-bafc-04d12701c738	29	26
Sami era un marito amorevole.	Sami was a loving husband.	84bd8f3c-f28f-5038-9948-5c7ed54f875c	29	26
Tuo marito ti picchia?	Does your husband beat you?	4b8b1ee4-a621-57f4-93e8-c0e0de9a43ce	22	27
Suo marito la picchia?	Does your husband beat you?	207d3580-8ac2-5dd0-89a7-375d0a58c4b4	22	27
Vostro marito vi picchia?	Does your husband beat you?	88e3e533-e06c-516d-b1f7-12a32d5dd9aa	25	27
Il marito di Layla era un militare.	Layla's husband was military.	13b87ce8-d7ed-5d7b-813d-2abc2953d8e9	35	29
Sami è il marito di Layla.	Sami is Layla's husband.	18273e9b-05d7-5ec2-86c8-ce5a2dc802af	26	24
Ho un marito incredibile.	I have an amazing husband.	891f043d-7432-533e-b377-f4965f7cc5ca	25	26
Ami tuo marito?	Do you love your husband?	e905e916-62dd-5cb1-b70d-9e2654b05cc0	15	25
Ama suo marito?	Do you love your husband?	92e82b68-45b2-5e82-82e3-0c7bd9a2a9b1	15	25
Stai vedendo mio marito?	Are you seeing my husband?	9fda5a18-7630-54b5-9400-3457409907ae	24	26
Sta vedendo mio marito?	Are you seeing my husband?	c3843037-01ae-591a-85bb-c5950c6c1a05	23	26
State vedendo mio marito?	Are you seeing my husband?	b742e043-6341-53b3-b199-a7a7357e1303	25	26
Tom era il mio primo marito.	Tom was my first husband.	ccdb475c-f234-508f-852f-da2033a6993e	28	25
Tom è stato il mio primo marito.	Tom was my first husband.	6cf8ad66-55bc-5834-878f-09136cdd8e54	32	25
Troverà suo marito.	She will find her husband.	3c12aa1f-b713-5f46-a46f-92eed4000e12	19	26
Mary risposò il suo primo marito.	Mary remarried her first husband.	38ed3e4a-2bb8-5c09-8782-fe6fb1975354	33	33
Tom è un marito modello.	Tom is a model husband.	eb132d33-5cab-5175-8359-dc2c93e6a8cf	24	23
Mary sta aiutando suo marito.	Mary is helping her husband.	03031dce-48cb-53dc-be20-ac3e869f435b	29	28
Mary ha un bel marito.	Mary has a handsome husband.	bf5b5be0-e278-5e45-89b8-9c6a55b82beb	22	28
Baya sta lasciando suo marito.	Baya is leaving her husband.	8c3bf831-f10e-50dc-8cc7-3473827b05a9	30	28
Baya ha conosciuto il suo futuro marito.	Baya met her future husband.	818f3b48-b9ba-50ae-bf2b-7a1ef506dd7b	40	28
Baya ha incontrato il suo futuro marito.	Baya met her future husband.	dd791f4a-abd2-570d-9f56-57ca072d631f	40	28
Baya conobbe il suo futuro marito.	Baya met her future husband.	9b6f315b-f5dc-5618-82db-421491d995c7	34	28
Baya incontrò il suo futuro marito.	Baya met her future husband.	3ed6d86e-fa62-5fa3-bd33-a6483391da64	35	28
Cosa fa tuo marito?	What does your husband do?	e92bdbf5-993e-52c4-a4ab-f0436c7d655c	19	26
Che cosa fa tuo marito?	What does your husband do?	703c1220-8cdf-519f-a262-2fa41b8b54ad	23	26
Cosa fa suo marito?	What does your husband do?	b4e57419-4f10-563c-bf07-87f5a57596b2	19	26
Che cosa fa suo marito?	What does your husband do?	fb62e4d2-0083-5fed-8268-27d735c6bfd8	23	26
Sta divorziando da suo marito.	She's divorcing her husband.	1c9559d3-9ac1-5d9e-8646-217ad0376e67	30	28
Il suo ex marito è fidanzato.	Her ex-husband is engaged.	0bde3147-fca5-5340-b2d1-fcff232e4334	29	26
Suo marito è morto nel 2004.	Her husband died in 2004.	8f5143e7-30f6-585e-b977-2642e6c6d557	28	25
Suo marito morì nel 2004.	Her husband died in 2004.	121b9c23-8f20-584b-b81a-2dd6b4467847	25	25
Suo marito ha risposto immediatamente.	Her husband answered right away.	71ce9ed0-5ca5-5d63-8c3e-f7fb5a3e3d75	38	32
Suo marito rispose immediatamente.	Her husband answered right away.	46c0ddb9-0a21-5307-9a47-b226fa96719e	34	32
Suo marito è così coraggioso.	Her husband is so brave.	eb886686-b20c-58de-8654-46b935a8b130	29	24
Suo marito ha solo quarant'anni.	Her husband is only forty.	1cb129f5-66fd-5bcb-9431-9898ed42e72e	32	26
Suo marito ha soltanto quarant'anni.	Her husband is only forty.	e118f765-0037-55d9-9b65-a3f9573a0731	36	26
Suo marito ha solamente quarant'anni.	Her husband is only forty.	4771b4cd-9a97-55ce-a5ba-c603421a23f7	37	26
Suo marito è un modello.	Her husband is a model.	c6059c34-d473-57d6-9d7f-509bdc4a98d6	24	23
Dovrebbe chiamare suo marito.	She should call her husband.	8d5994e0-eb77-5fa8-be93-a044bb722791	29	28
Suo marito è un pilota.	Her husband is a pilot.	2ceee074-a4f2-562c-8f63-cf1190c0cbf9	23	23
Suo marito è un poliziotto.	Her husband is a cop.	0bdcbfaa-1833-5efc-a5c9-1ee36a404530	27	21
Suo marito è un artista.	Her husband is an artist.	187013ce-6fe4-5db8-978c-f1c7ba039b62	24	25
Suo marito è un insegnante.	Her husband is a teacher.	f918de9e-3345-5527-bdaf-b96b8ae078c1	27	25
Suo marito l'ha seguita qui.	Her husband followed her here.	133ec49f-1120-5ebc-94cf-8708ea57d921	28	30
Suo marito l'ha seguita qua.	Her husband followed her here.	404c4223-68e7-5085-904e-4ad4ebbf49fd	28	30
Suo marito la seguì qui.	Her husband followed her here.	ac07649d-b252-5632-a8c4-fb859350a1db	24	30
Suo marito la seguì qua.	Her husband followed her here.	1f73ecb5-7fd7-5a0f-be2f-30bbda06ab93	24	30
Questo è il suo ex marito.	This is her ex-husband.	7a1d13d7-29c5-5851-9a37-6c84d2321f76	26	23
Tom è il mio ex marito.	Tom is my ex-husband.	ef6f051e-2c69-560f-96af-2a74e6e36c5c	23	21
Il marito di Tom è bisessuale.	Tom's husband is bisexual.	f50f3047-202a-5f5a-854e-d21d28a06513	30	26
Il marito di Tom è gay.	Tom's husband is gay.	3dd88f99-6609-5e3b-a627-333bf4c6310f	23	21
Borech è il marito di Yankev.	Borech is Yankev's husband.	941e0e92-7d29-5c45-8ad8-d8ff932c3f10	29	27
Hanno sparato a tuo marito.	Your husband has been shot.	8bdadd7a-be66-56e6-8d5a-47137c9cc395	27	27
Hanno sparato a suo marito.	Your husband has been shot.	04ef6c70-1f62-58e7-bad2-3a19fd84b225	27	27
Il suo primo marito era musulmano.	Her first husband was Muslim.	0ebe1bfa-add4-5f86-8356-49dbd6a7df4b	34	29
Tom è un marito fedele.	Tom is a faithful husband.	996b063d-241f-545b-b373-51755b3b188b	23	26
Sono tuo marito ora.	I'm your husband now.	3ad2c518-5abd-5109-94ba-0ea6279f7c55	20	21
Sono tuo marito adesso.	I'm your husband now.	7f1f0016-c84d-52e1-b3fb-94c202371386	23	21
Sono suo marito ora.	I'm your husband now.	61a4a33f-84bf-5c67-9cce-aeec56f7cd53	20	21
Sono suo marito adesso.	I'm your husband now.	201e5f75-0cfb-5ca3-bfc6-699b22fd1e57	23	21
Mio marito era un insegnante.	My husband was a teacher.	8d441b9d-9c6f-56ec-a137-d5ea05091f02	29	25
Mio marito è un insegnante.	My husband is a teacher.	0a5923b0-982a-560c-9c87-5c0e492f52da	27	24
Ha dormito con mio marito.	She slept with my husband.	d8603505-f02b-5c4e-b2e5-07d2680cb187	26	26
Dormì con mio marito.	She slept with my husband.	73b5eeb1-a7a3-5508-9836-6a2413e21563	21	26
Tom è un marito terribile.	Tom is a terrible husband.	6e014cf7-75b7-5331-8600-182b2408115e	26	26
Sono il suo fortunato marito.	I'm her lucky husband.	215e1150-c019-5a8f-be3d-6aa00bb908ee	29	22
Io sono il suo fortunato marito.	I'm her lucky husband.	4b8bdab3-ae72-582c-9980-e5a2818704b8	32	22
Suo marito è così ricco.	Her husband is so rich.	53e172a3-38ac-547b-9b3b-05f1731a2e34	24	23
Sta mancando a suo marito.	Her husband is missing her.	baf8e9bf-9877-5bb4-b5c9-f1f2afaff748	26	27
Lei sta mancando a suo marito.	Her husband is missing her.	53e0866a-7dc2-56b5-b9f4-0be473493155	30	27
Baruch è il marito di Yaakov.	Baruch is Yaakov's husband.	5b49fde4-a827-5bea-a0f1-4b0946468295	29	27
Benedict è il marito di Jacob.	Benedict is Jacob's husband.	fbe72064-51e4-578e-8386-a0fbc7b6d84a	30	28
Benedict è il marito di James.	Benedict is James's husband.	cf79b0db-435a-592c-95d1-25c563765603	30	28
Aveva un marito psicopatico.	She had a psycho husband.	0956064f-ee7b-520b-99f5-8b7f5ba3e199	28	25
Lei aveva un marito psicopatico.	She had a psycho husband.	d901c616-72bf-56f1-abeb-1b3ecfac1dfb	32	25
Mio marito è un professore.	My husband is a professor.	6af860b5-c6f5-588c-97cc-0da575953f26	27	26
Sono un marito casalingo.	I'm a house-husband.	b2aa1074-53dc-58bd-b3d7-482cfa7b3416	25	20
Io sono un marito casalingo.	I'm a house-husband.	68750a3e-f920-511c-9dac-9cfc26c2022a	28	20
Viene anche tuo marito?	Is your husband coming, too?	6ce7f10b-59b2-5f19-9513-d9a8a915e2bd	23	28
Viene anche suo marito?	Is your husband coming, too?	c733d822-8644-59d3-aa9d-3f9cfd92667e	23	28
Stai lontano da mio marito.	Stay away from my husband.	2240242b-2775-55cc-a492-94962e1e50c5	27	26
Stai lontana da mio marito.	Stay away from my husband.	7110853f-c9a4-5e65-a9ff-98b8e0535196	27	26
Stia lontano da mio marito.	Stay away from my husband.	92818d99-19b2-553e-8cbd-1779a6b3dcf2	27	26
Stia lontana da mio marito.	Stay away from my husband.	cafc10a6-1df1-5666-b92b-4f6110144267	27	26
State lontani da mio marito.	Stay away from my husband.	8dd4029e-53ea-5beb-89d7-b458c8666fc3	28	26
State lontane da mio marito.	Stay away from my husband.	c0530b28-96ae-5a7c-8925-190ce888a7b4	28	26
Il marito di Rima è morto.	Rima's husband passed.	dfaa6c64-35a3-59d1-a854-c0f08e2cd305	26	22
Il marito di Rima morì	Rima's husband passed.	38c5760c-57e6-5d16-8b0e-55a998918b93	22	22
Il marito ha chiamato sua moglie.	The husband called his wife.	621c9711-33eb-535b-b891-148b3bb1e57c	33	28
Il marito chiamò sua moglie.	The husband called his wife.	35aa0bdd-c76c-538b-9ec0-c9cdd17911c2	28	28
La moglie ha chiamato suo marito.	The wife called her husband.	6d905b4f-b6c5-51e3-819e-ac51d78ff87f	33	28
La moglie chiamò suo marito.	The wife called her husband.	f9f2be64-4125-5d66-8b4b-43d5ce9a896d	28	28
Antonio ha incontrato il marito di Rima.	Antonio met Rima's husband.	26bea845-1659-534e-9a8c-9ccb2669d061	40	27
Antonio ha conosciuto il marito di Rima.	Antonio met Rima's husband.	cf1458aa-2422-5dfa-a949-029291348820	40	27
Antonio incontrò il marito di Rima.	Antonio met Rima's husband.	5cf6cbe0-7aa3-52c5-b39f-73633a834aba	35	27
Antonio conobbe il marito di Rima.	Antonio met Rima's husband.	c38b85c2-c3af-5420-90cf-21a843d86510	34	27
Mio marito mi ha tradita.	My husband cheated on me.	fe45cb92-731c-5f67-921d-896806ac1382	25	25
Mio marito mi ha tradito.	My husband cheated on me.	84ecbc56-4b28-5dd6-a209-605aa8a4cf35	25	25
Mio marito mi tradì.	My husband cheated on me.	27963f3e-c02a-51e3-9b9b-aa82194eddc8	20	25
Rima merita un marito amorevole.	Rima deserves a loving husband.	939fa417-be10-5804-99f8-5fc06dcf50d6	32	31
Rima si merita un marito amorevole.	Rima deserves a loving husband.	c5de00d5-b369-5486-91ff-d797e4441f01	35	31
Rima stava abusando del marito.	Rima was abusing her husband.	1ea126fd-f76e-5084-b1da-e10da3a89d7f	31	29
Rima stava abusando di suo marito.	Rima was abusing her husband.	fac06004-c519-5e5a-bc54-76e51e9b1c21	34	29
Sei un marito inutile.	You're a worthless husband.	9f3ff78e-b290-5543-9693-3d03df667474	22	27
Mangia guardando suo marito.	She eats facing her husband.	318e9184-c51f-58f8-b7cf-46524464ca75	28	28
Lei mangia guardando suo marito.	She eats facing her husband.	366d1517-8866-5d6f-be48-1d8075088bdf	32	28
Suo marito gestisce le loro finanze.	Her husband manages their finances.	9d5bda6b-17d3-5921-bbd6-7bc14643711e	36	35
Sei un bravo marito?	Are you a good husband?	cf553aa8-651e-520e-8225-7305d857d305	20	23
Sei un buon marito?	Are you a good husband?	1710b8e7-6a61-53f3-9c87-61529f4a7e86	19	23
Vladimir è il marito di Tom.	Vladimir is Tom's husband.	00ebf728-9f76-562b-8346-26efd7be84af	28	26
A mio marito piacciono le macchine giapponesi.	My husband likes Japanese cars.	3fd21fbd-7a4f-561b-83aa-f6e4fe153554	46	31
A mio marito piacciono le auto giapponesi.	My husband likes Japanese cars.	ee2af29f-0f10-5370-8719-7dfd00069838	42	31
A mio marito piacciono le automobili giapponesi.	My husband likes Japanese cars.	2b9ffbcc-bcf9-59df-94a8-60a68ae31870	48	31
Ho chiamato due volte.	I've called twice.	acca85a9-4cbd-5258-9dc0-1b100dc49b1d	22	18
Sono il marito di Mary.	I'm Mary's husband.	14c7776c-6622-5d62-81aa-10c21b316e05	23	19
Io sono il marito di Mary.	I'm Mary's husband.	9d8622f8-72ee-5485-bcfd-d64ed8fc7203	26	19
Sami è un marito devoto.	Sami is a devoted husband.	6d78eb7e-87dc-5a43-9d1e-d8eba1e77563	24	26
Tom è un marito amorevole.	Tom is a loving husband.	29d5885c-70b3-517b-badf-3a3afa9c7065	26	24
Credo in mio marito.	I believe in my husband.	9fa6d554-422e-51a8-b309-76635144e0e5	20	24
Io credo in mio marito.	I believe in my husband.	fccd6f75-7c3c-52a3-95af-74269d16121d	23	24
Il marito di Mary è disoccupato.	Mary's husband is unemployed.	641bff34-5ca3-5294-9f08-e581eb6c5f69	32	29
Tom è un marito devoto.	Tom is a devoted husband.	d10a5e3d-2d06-568d-afd6-be95df8bfb63	23	25
Layla ha parlato con suo marito.	Layla talked to her husband.	338479e3-750c-5679-9ca7-b7bc4ea76a35	32	28
Layla parlò con suo marito.	Layla talked to her husband.	f8cff654-7256-5409-a2e7-ba8b9c6de33c	27	28
Layla ha visto il suo futuro marito.	Layla saw her future husband.	7aa90979-1cb4-5f4b-a009-d35682d4f26a	36	29
Layla vide il suo futuro marito.	Layla saw her future husband.	7b9a15e4-596c-5be3-bc01-5a54f9989e17	32	29
Sami era il marito di Layla.	Sami was Layla's husband.	9a0b9ca2-c6f0-584e-bc0b-6e30f70d91bf	28	25
Layla stava messaggiando con suo marito.	Layla was texting her husband.	3d1bcf83-ff25-572f-9add-517315447f97	40	30
Tom è il suo ex marito.	Tom is her ex-husband.	6ad975cf-752f-5d3c-983e-e1cef8e17bb4	23	22
Il marito di Layla era coinvolto.	Layla's husband was involved.	ca936422-87ca-511c-a0fa-e8e3e1c1550b	33	29
Il marito di Layla se n'era andato.	Layla's husband was gone.	41ab3721-6e43-54c5-b952-da7da6eac417	35	25
Layla cominciò a mancare di rispetto a suo marito.	Layla started disrespecting her husband.	a9555e78-ad49-519a-8143-27e5956afe64	50	40
Layla iniziò a mancare di rispetto a suo marito.	Layla started disrespecting her husband.	8643da84-5b5d-5423-9972-487f9419cd12	48	40
Tuo marito non è educato.	Your husband is not polite.	9fc475cd-5e3a-5617-832f-860c17064d2e	25	27
Suo marito non è educato.	Your husband is not polite.	0bfc4d63-1119-53a8-a129-0de7f62a3faa	25	27
Mi mancava molto.	I missed him a lot.	aa1d9c46-5bb8-5211-b0ca-47d2b02245e1	17	19
Gli mancava molto.	He missed him a lot.	87a147e3-2f9b-5046-a186-bffd00d466b9	18	20
Mi mancherà molto.	I will miss him a lot.	84db84ff-508f-5641-9921-5dc08071230c	18	22
A Mary manca molto la sua famiglia.	Mary misses her family a lot.	f39f884f-4d92-5b10-8ee9-e9a5fe9948cf	35	29
Il suo defunto marito era un pianista.	Her late husband was a pianist.	345fdad3-22da-55cc-83ef-6902f4a70095	38	31
Le mancava molto.	She missed him a lot.	e9881e98-444f-5c88-ac97-538bab6f580f	17	21
Le mancava un sacco.	She missed him a lot.	8db59e4f-fa45-5044-80d6-3cf5c44f251a	20	21
Gli mancava un sacco.	He missed him a lot.	e895c6a1-2516-5c84-8635-151a1c76d112	21	20
Porta tua moglie.	Bring your wife.	d9fedd22-1905-58cc-8d9a-315874a6f160	17	16
Porti sua moglie.	Bring your wife.	ab9d33c1-7b1c-5fbb-8d5b-73cbb9097530	17	16
Mia moglie è morta.	My wife died.	ac0ccb97-056c-587c-b570-399b864114ca	19	13
Mia moglie morì.	My wife died.	49d1b6d3-6391-5be4-bbcc-3f36c3c65dd7	16	13
Sii mia moglie.	Be my wife.	9862c2e4-ec21-5dfe-a8a2-3ac97e89f486	15	11
Sia mia moglie.	Be my wife.	284135b9-78b1-5442-a9e1-154b50326d09	15	11
Mia moglie fuma.	My wife smokes.	a436606d-f927-5d42-8fbc-f04e030451b8	16	15
Mia moglie è scozzese.	My wife is Scottish.	345525be-dabb-5921-bc57-df2484449e71	22	20
Che dici di tua moglie?	What about your wife?	5f5fdc56-20b3-549e-90be-b4cbb7407cdd	23	21
Che dice di sua moglie?	What about your wife?	95c37c11-35ec-5f41-94bf-2aad4ad19312	23	21
Sua moglie è arrabbiata.	His wife is mad.	f855bd15-1ead-51c6-9b9e-ea36e4263d26	24	16
Sua moglie è pazza.	His wife is mad.	9e542781-1c16-5eb0-9a01-3e33bbfd2bc2	19	16
C'è tua moglie.	There's your wife.	1aaf8c3d-af78-55fc-8a4d-f3cd96276c3f	15	18
