text_it	text_en	hash	text_it_length	text_en_length
Tom potrebbe avere fatto questo.	Tom might've done this.	a9cf982a-d93b-5fc5-8ab9-c4df8fec43ed	32	23
È brava a giocare a tennis.	She is good at playing tennis.	d0c8edb8-f40b-5b9d-8b56-18c3dae9a053	27	30
Lei è brava a giocare a tennis.	She is good at playing tennis.	ca115e3a-f0b7-5d39-8eb8-0478884dfb43	31	30
Come possiamo aiutare Tom?	How can we help Tom?	0f302f76-23b8-5a89-883e-d7735d93a180	26	20
Non vuoi che Tom vinca, vero?	You don't want Tom to win, do you?	116199b8-165b-5c2d-8e38-d5cecd603de9	29	34
Tu non vuoi che Tom vinca, vero?	You don't want Tom to win, do you?	41f52957-9d91-5c55-b3b4-15acbbbf47e1	32	34
Non vuole che Tom vinca, vero?	You don't want Tom to win, do you?	f4e271cc-1006-53e4-a36c-3aa34e0f8f73	30	34
Lei non vuole che Tom vinca, vero?	You don't want Tom to win, do you?	c5820717-bb2a-5a94-9b21-a7ea896e9abe	34	34
Non volete che Tom vinca, vero?	You don't want Tom to win, do you?	57bfc96c-51e3-5b1c-83bb-6cbef9f7639b	31	34
Voi non volete che Tom vinca, vero?	You don't want Tom to win, do you?	4c5d7d73-39be-581c-add0-e85d232f1d29	35	34
Non posso pagare Tom oggi.	I can't pay Tom today.	a3a6c511-5291-5bc5-90d5-28a7d1b8e287	26	22
Io non posso pagare Tom oggi.	I can't pay Tom today.	6542f7fb-32d3-5195-b5bb-7fc754e55868	29	22
Non riesco a pagare Tom oggi.	I can't pay Tom today.	b1ef2528-5352-57b3-b414-e061ef374bbe	29	22
Io non riesco a pagare Tom oggi.	I can't pay Tom today.	f83fa565-8d15-553b-9eba-2990ad962e03	32	22
Vogliamo essere qui per Tom.	We want to be here for Tom.	3de1b7d3-49eb-51bd-a578-0494be7b77aa	28	27
Noi vogliamo essere qui per Tom.	We want to be here for Tom.	b0d7a13c-f238-5747-835f-2522402d2b6e	32	27
Vogliamo essere qua per Tom.	We want to be here for Tom.	0f5bbee7-1850-5e0c-8348-2de8f42ecf4f	28	27
Noi vogliamo essere qua per Tom.	We want to be here for Tom.	b303eda4-bcd4-5b08-93f7-b619545aa2bb	32	27
Pensavo che Tom avrebbe preparato la colazione.	I thought Tom would make breakfast.	1dff9ec1-84ac-564d-b021-4188afc2a587	47	35
Non sa niente riguardo al piano.	He knows nothing about the plan.	fbafceb6-529b-56d4-a8bd-c87b468a410b	32	32
Lui non sa niente riguardo al piano.	He knows nothing about the plan.	17cc42eb-14ec-57f2-b958-9cbc24ed3871	36	32
Non sa nulla riguardo al piano.	He knows nothing about the plan.	32062cee-2bee-5f72-b9fc-b1f950b67763	31	32
Lui non sa nulla riguardo al piano.	He knows nothing about the plan.	6390a58e-f5d4-5e83-be33-053ca4b008a3	35	32
Non voglio ancora andare in pensione.	I don't want to retire yet.	35fba9a5-e42e-5af9-b3f8-5e8f1d85b0c4	37	27
Io non voglio ancora andare in pensione.	I don't want to retire yet.	9890ca17-468d-534c-8af2-ab6b12e98113	40	27
Non sapevo che Tom fosse preoccupato.	I didn't know Tom was worried.	7049028b-4196-5921-8a9d-b8e7a36a0109	37	30
Mi scusai.	I excused myself.	72cbeb19-37ab-5b1a-a455-0d68e442956a	10	17
Avevo intenzione di chiamare Tom ieri.	I had intended to call Tom yesterday.	83bea834-8df9-52e2-b947-c0597760e56e	38	37
È ora che Tom vada.	It's time for Tom to go.	c689f161-e33b-5a96-8f0f-e7d1a8cdf15e	19	24
È stato il campione per tre anni.	He was the champion for three years.	0973d189-a598-579e-9c5e-42985d561846	33	36
Che cibi sai cucinare?	What foods do you know how to cook?	b0887172-2833-564d-929b-444ead6e8908	22	35
Che cibi sa cucinare?	What foods do you know how to cook?	3bad4f92-34d1-5fb1-a2b6-fcc6879f4945	21	35
Che cibi sapete cucinare?	What foods do you know how to cook?	2f38e21e-018a-5e36-bac0-5a2c7d28df31	25	35
Ho bisogno della tua firma.	I need your signature.	b8dd9b9e-206b-57ed-8227-26555414dc44	27	22
Ho bisogno della sua firma.	I need your signature.	061f6204-a358-525b-8cb5-e9e56b1edcf2	27	22
Mi serve la tua firma.	I need your signature.	d64878a9-9fb5-5d0b-a386-69f1dfb73f70	22	22
Mi serve la sua firma.	I need your signature.	54becfa5-e052-58a7-938f-f61c1492b9ce	22	22
Che lingue straniere conosci?	What foreign languages do you know?	3d0c4c0d-b91c-54b5-94d2-fbfac14f79aa	29	35
Che lingue straniere conosce?	What foreign languages do you know?	2b59eea9-4117-5c61-a984-68343cd21b38	29	35
Che lingue straniere conoscete?	What foreign languages do you know?	e592d875-ca4d-50ce-b0d4-d2267c7ee424	31	35
Tom ha tre anni in meno di te, vero?	Tom is three years younger than you, isn't he?	2306b144-8b28-50fc-a222-a267b4cd7bac	36	46
Tom ha tre anni in meno di voi, vero?	Tom is three years younger than you, isn't he?	76561c98-a017-5596-b773-7f85a831360b	37	46
Tom ha tre anni in meno di lei, vero?	Tom is three years younger than you, isn't he?	0ee80bb6-ebb0-59f5-b3da-e5cf26159d92	37	46
Per piacere, dicci quando è pronta la cena.	Please tell us when dinner's ready.	efed0e91-b830-5aad-b44c-e7c8b1c7713b	43	35
Per favore, dicci quando è pronta la cena.	Please tell us when dinner's ready.	0647c84e-01ce-5391-9920-8ecba25ab282	42	35
Per piacere, ci dica quando è pronta la cena.	Please tell us when dinner's ready.	a90e1730-b08e-585c-ab4f-b97cb1eb0ff3	45	35
Per favore, ci dica quando è pronta la cena.	Please tell us when dinner's ready.	3e098608-f032-5a68-80ca-483dd9f0e1b3	44	35
Per piacere, diteci quando è pronta la cena.	Please tell us when dinner's ready.	b2fb1d50-fdea-52f4-9786-18ba369b382d	44	35
Per favore, diteci quando è pronta la cena.	Please tell us when dinner's ready.	6d65dc46-1f5c-54e5-beaf-937e51018bc1	43	35
Nessuno di noi è bravo a nuotare.	Neither of us is good at swimming.	534632bd-013e-5f5c-bc24-c461e55ac97e	33	34
Nessuna di noi è brava a nuotare.	Neither of us is good at swimming.	e653f9ca-f3e4-5a69-8aa9-81c84f0f6d19	33	34
Avrò trent'anni l'anno prossimo.	I'll be thirty years old next year.	a0890571-ef5a-5bfa-8440-cb4e87d99f1b	32	35
Io avrò trent'anni l'anno prossimo.	I'll be thirty years old next year.	6d4e1ab6-5541-5b96-94a5-f6e216e23055	35	35
Tom è l'ex marito di tua sorella, vero?	Tom is your sister's ex-husband, isn't he?	389cf72c-0126-5599-ad50-f3e46ff41a76	39	42
Tom è l'ex marito di sua sorella, vero?	Tom is your sister's ex-husband, isn't he?	2e0c1d93-a8d4-53dc-b1bc-6bc17a3e5bcb	39	42
Tom è l'ex marito di vostra sorella, vero?	Tom is your sister's ex-husband, isn't he?	6517769f-b26e-56c2-82f4-f44e84c78819	42	42
Tom si sposa domani, vero?	Tom is getting married tomorrow, isn't he?	0e80d26c-c097-5834-88e3-83d0cb5c25b0	26	42
Ti consideri religioso?	Do you consider yourself religious?	bdc98e89-2164-547c-91b9-66570b0385ee	23	35
Tu ti consideri religioso?	Do you consider yourself religious?	3fafff7c-5b67-5312-96e3-e9569491ec4d	26	35
Ti consideri religiosa?	Do you consider yourself religious?	422be95a-03b7-5f8d-b677-7a1913b6f90a	23	35
Tu ti consideri religiosa?	Do you consider yourself religious?	f0f00f19-7339-5454-94bf-f4b106ae0141	26	35
Si considera religioso?	Do you consider yourself religious?	f9dc1eb7-fc38-5f35-9e27-a473f7b9f9f9	23	35
Lei si considera religioso?	Do you consider yourself religious?	d722810a-bb26-5925-af49-61f14f28b6ea	27	35
Si considera religiosa?	Do you consider yourself religious?	533a1751-2468-564b-a0fa-69666894a622	23	35
Lei si considera religiosa?	Do you consider yourself religious?	abeb39d5-c631-5840-a26d-e537fa69f941	27	35
Tom è davvero bravo a nuotare, vero?	Tom is really good at swimming, isn't he?	0eb69259-a4ba-5ebc-92aa-bb63d9bdc34f	36	41
Tom è veramente bravo a nuotare, vero?	Tom is really good at swimming, isn't he?	2d70f009-b8cc-5e24-895c-137bbb464122	38	41
Cucinerò la cena domani sera.	I'll cook dinner tomorrow evening.	594513e3-cd5e-5875-a105-858533aea14c	29	34
Io cucinerò la cena domani sera.	I'll cook dinner tomorrow evening.	030b46e3-02ca-5dbb-8469-561764600a84	32	34
Tom è il migliore amico di tuo figlio, vero?	Tom is your son's best friend, isn't he?	72315de8-e8c4-556d-a54c-9b6054166ea4	44	40
Tom è il migliore amico di suo figlio, vero?	Tom is your son's best friend, isn't he?	eec356d0-0c66-5db3-bb1a-3a870d9c9675	44	40
Tom è il migliore amico di vostro figlio, vero?	Tom is your son's best friend, isn't he?	566ca2f9-dbe4-5c34-a69e-6fc406f1e36d	47	40
Tom è il tuo insegnante di saxofono, vero?	Tom is your saxophone teacher, isn't he?	3b5e000c-4ce8-568c-a730-528331376ab2	42	40
Tom è il tuo insegnante di sassofono, vero?	Tom is your saxophone teacher, isn't he?	e055bc27-37da-5c13-8994-844606519ee9	43	40
Tom è il suo insegnante di saxofono, vero?	Tom is your saxophone teacher, isn't he?	d88ecb10-1567-508e-a876-a45612ddd606	42	40
Tom è il suo insegnante di sassofono, vero?	Tom is your saxophone teacher, isn't he?	8f4846c7-8043-5116-a272-c909a9e1813b	43	40
Tom è il vostro insegnante di saxofono, vero?	Tom is your saxophone teacher, isn't he?	2bf614a5-e1e7-555a-ae1a-e22c46f23477	45	40
Tom è il vostro insegnante di sassofono, vero?	Tom is your saxophone teacher, isn't he?	dee8814f-8452-5fe6-8094-13d97f6daab1	46	40
Oggi non voglio tradurre niente.	I don't want to translate anything today.	72b348cf-7cb6-5414-a3e7-531941f6e93b	32	41
È probabile che Tom ti aspetti, vero?	Tom is likely to wait for you, isn't he?	d8f5a863-7bf0-50b9-83b4-5e5b2eaf59ab	37	40
È probabile che Tom vi aspetti, vero?	Tom is likely to wait for you, isn't he?	add44cbc-c293-534f-8971-69057ba88008	37	40
È probabile che Tom la aspetti, vero?	Tom is likely to wait for you, isn't he?	999f7d6d-1ec2-5df8-8f99-5317e8e56e13	37	40
Tom è il nipote del tuo vicino, vero?	Tom is your neighbor's grandson, isn't he?	1c078bce-6911-5da1-be1a-943d965cea3f	37	42
Tom è il nipote del suo vicino, vero?	Tom is your neighbor's grandson, isn't he?	bb1f4417-8b1f-52f3-b136-8a928241b1e9	37	42
Tom è il nipote del vostro vicino, vero?	Tom is your neighbor's grandson, isn't he?	4ca27b7c-70d6-57bb-ae2a-63fbb22e1707	40	42
Tom è il nipote della tua vicina, vero?	Tom is your neighbor's grandson, isn't he?	95dcd2ac-74af-5e70-a36b-2b31e8f1b302	39	42
Tom è il nipote della sua vicina, vero?	Tom is your neighbor's grandson, isn't he?	45e8e0c9-9fe1-5e61-af8e-eee4cc067527	39	42
Tom è il nipote della vostra vicina, vero?	Tom is your neighbor's grandson, isn't he?	5bbda282-0e17-5024-8741-8e375fcfb94b	42	42
Sono andato a letto alle undici ieri sera.	I went to bed last night at eleven.	8e495668-c46c-5deb-b828-0411a41589a2	42	35
Io sono andato a letto alle undici ieri sera.	I went to bed last night at eleven.	fb121159-36bb-5303-917a-5c0e502462f6	45	35
Sono andata a letto alle undici ieri sera.	I went to bed last night at eleven.	916337d5-f5f4-542a-bd99-79062dbde703	42	35
Io sono andata a letto alle undici ieri sera.	I went to bed last night at eleven.	302881a6-58cc-5ba9-bfaa-f3b3b6e151b5	45	35
Sono andato a letto alle undici la scorsa notte.	I went to bed last night at eleven.	8ea0b449-d517-555c-a78a-985e9df1ce80	48	35
Sono andata a letto alle undici la scorsa notte.	I went to bed last night at eleven.	f15750b7-5de6-58a4-809c-453613cff137	48	35
Le piace il colore della sua stanza?	Do you like the color of your room?	e14e0327-52f5-5acf-a638-f20c2ffa3619	36	35
Ti piace il colore della tua stanza?	Do you like the color of your room?	344983d1-4f94-58b5-a3c3-b343c0afa0d5	36	35
Vi piace il colore della vostra stanza?	Do you like the color of your room?	596211a3-805d-575c-af70-76f5bbc597a8	39	35
Tom è preoccupato per qualcosa, vero?	Tom is worried about something, isn't he?	9057039b-a66f-51b9-9fdd-263eefc23869	37	41
Chiedi a Tom dov'è andato lunedì scorso.	Ask Tom where he went last Monday.	e968bbf9-35a2-537d-bc75-cd4e2af5d334	40	34
Chieda a Tom dov'è andato lunedì scorso.	Ask Tom where he went last Monday.	d6322449-2d6b-548d-b93e-1216a65fac54	40	34
Chiedete a Tom dov'è andato lunedì scorso.	Ask Tom where he went last Monday.	1d0ef177-4f02-5ad5-9113-d3df7c7d5601	42	34
È probabile che Tom sia interessato, vero?	Tom is likely to be interested, isn't he?	e930f4f3-4dfc-55c5-8e6b-ac6d3d0907d3	42	41
È probabile che Tom lo farà, vero?	Tom is likely going to do that, isn't he?	a4cf2890-ee8d-5049-b27e-2975ff741030	34	41
È probabile che Tom sarà a casa, vero?	Tom is likely going to be home, isn't he?	4e510922-7283-5e98-bd45-d7fc34648cd0	38	41
Tom è l'ex marito di tua zia, vero?	Tom is your aunt's ex-husband, isn't he?	a60f993d-4c5a-5b4b-b1a7-78b717bd93d8	35	40
Tom è l'ex marito di sua zia, vero?	Tom is your aunt's ex-husband, isn't he?	6e25695d-a6df-54fc-b486-354200a86006	35	40
Tom è l'ex marito di vostra zia, vero?	Tom is your aunt's ex-husband, isn't he?	7a55dd4b-502f-577b-aeb9-491484c48d3b	38	40
Nuotare di sera è pericoloso.	Swimming at night is dangerous.	d993e845-dd9e-5862-8653-063a2697a82c	29	31
Sei stato sfortunato, vero?	You've been unlucky, haven't you?	81a4724f-813c-5f35-a22e-aa559dc5aa03	27	33
Tu sei stato sfortunato, vero?	You've been unlucky, haven't you?	43b3479d-4f51-5235-9f57-0fddc794652d	30	33
Sei stata sfortunata, vero?	You've been unlucky, haven't you?	d110eecf-d68f-5d12-b20a-c856895a1d19	27	33
Tu sei stata sfortunata, vero?	You've been unlucky, haven't you?	7bb987a7-fadd-5597-9104-960c0e667d82	30	33
È stata sfortunata, vero?	You've been unlucky, haven't you?	947a9362-c560-5f8f-bf1f-e4f735d31727	25	33
Lei è stata sfortunata, vero?	You've been unlucky, haven't you?	ce0b7ab9-106b-52dd-ad0a-44a67827f730	29	33
È stato sfortunato, vero?	You've been unlucky, haven't you?	a668623b-e236-51b1-928c-3439a1601714	25	33
Lei è stato sfortunato, vero?	You've been unlucky, haven't you?	bf549a91-ea28-53f6-af45-670840e49f98	29	33
Siete stati sfortunati, vero?	You've been unlucky, haven't you?	ce40984b-f7c1-5caf-868a-4b4281d56f9b	29	33
Voi siete stati sfortunati, vero?	You've been unlucky, haven't you?	9b7c2565-1ebb-51ee-9e4d-ef34eaeb4352	33	33
Siete state sfortunate, vero?	You've been unlucky, haven't you?	0f2fe2a9-bdda-50a7-afbd-9fbacfaebf13	29	33
Voi siete state sfortunate, vero?	You've been unlucky, haven't you?	93fbb5a1-82b5-5a1a-96b5-8a6706770799	33	33
È probabile che Tom lo faccia presto, vero?	Tom is likely to do that soon, isn't he?	be5e6813-bd91-56d3-80b3-21ca388b8e6b	43	40
È probabile che Tom sia sorpreso, vero?	Tom is likely to be surprised, isn't he?	f9b00f28-08d2-517a-91a0-f163f07a9857	39	40
Ti piace il colore della tua stanza.	You like the color of your room.	7dc94a18-0b0a-5305-9c05-967c8fcd3a27	36	32
Vi piace il colore della vostra stanza.	You like the color of your room.	1b6878f0-2154-5a7f-b2b4-a4feba1bb14b	39	32
Sei capace di convertire libbre in chilogrammi?	Are you able to convert pounds to kilograms?	ee1b23df-a8aa-5b21-ab36-c30a4686910f	47	44
Sei capace di convertire miglia in chilometri?	Are you able to convert miles to kilometers?	12516eef-4f92-5e80-939b-5aeb4fa25c04	46	44
A nessuno è permesso di tradurre questa frase.	No one is permitted to translate this sentence.	a1cab60b-8861-58e7-982f-61f2083c5f6a	46	47
Non si deve tradurre le frasi letteralmente.	One cannot translate sentences literally.	b64c9d5b-8818-5dce-b1a4-e5386d0eb605	44	41
La gente preferisce tradurre frasi corte.	People prefer to translate short sentences.	f6d10c49-24c1-57ba-a00b-8b2c49a8af5e	41	43
Tom, sono stanco di tradurre.	Tom, I'm tired of translating.	14ad47be-114a-509a-830f-fc19afecc9c4	29	30
Posso prendere un foglio di carta?	Can I take a sheet of paper?	98c39931-e048-51b9-bcc5-1ba9f790ce47	34	28
Tom è al suo posto, vero?	Tom is in his seat, isn't he?	a199249d-3cb8-5d24-93f1-aba1922762e6	25	29
Tom è nella sua tenda, vero?	Tom is in his tent, isn't he?	81e2e962-d2bc-5ebd-9458-a5bd68fe9a70	28	29
Tom è in prigione ora, vero?	Tom is in jail now, isn't he?	db6b2978-98cc-5011-83d7-fdebb7df3f67	28	29
Tom è in prigione adesso, vero?	Tom is in jail now, isn't he?	93305d0b-4a72-5496-acbc-b4ff13af0982	31	29
Tom è in carcere ora, vero?	Tom is in jail now, isn't he?	4ac0411c-1696-51ed-936c-ac6a7d7910e9	27	29
Tom è in carcere adesso, vero?	Tom is in jail now, isn't he?	5e258444-4d7c-5ce6-a968-f21e832593d5	30	29
Tom è in galera ora, vero?	Tom is in jail now, isn't he?	46187694-317b-5239-b302-a187e923ac44	26	29
Tom è in galera adesso, vero?	Tom is in jail now, isn't he?	9ac19ab9-53ac-5185-a662-5c82e5e1408a	29	29
Non ti sorprende, vero?	It doesn't surprise you, does it?	0b9f60b3-5b79-5356-bb1f-2c8cd49e61cb	23	33
Non vi sorprende, vero?	It doesn't surprise you, does it?	04edbb5f-4eb2-5f65-a088-08e39d06777e	23	33
Non la sorprende, vero?	It doesn't surprise you, does it?	39154442-35f6-5f0e-9025-341a7621db23	23	33
Tom è nell'Esercito, vero?	Tom is in the army, isn't he?	b0988977-5552-54dd-a5a6-f571aeee9009	26	29
Ti è costato una fortuna, vero?	It cost you a fortune, didn't it?	2fbdc9c2-495b-5a82-8dd4-badc8aa1bca7	31	33
Ti è costata una fortuna, vero?	It cost you a fortune, didn't it?	dfa1ce5d-c698-5255-97b2-3c57c7119949	31	33
Vi è costato una fortuna, vero?	It cost you a fortune, didn't it?	71dcf870-77a9-53a1-a285-3e39888e7f74	31	33
Vi è costata una fortuna, vero?	It cost you a fortune, didn't it?	1b09570c-6037-5810-a271-41e14152211e	31	33
Le è costato una fortuna, vero?	It cost you a fortune, didn't it?	cc865a87-b4b0-58a7-95c1-b3905adafd94	31	33
Le è costata una fortuna, vero?	It cost you a fortune, didn't it?	33e86ce1-94d7-5251-92ce-2d714010ffa9	31	33
Tom è nella stanza, vero?	Tom is in the room, isn't he?	150bc298-9ace-57ac-b1ea-de13010fae25	25	29
Sei troppo giovane per farlo, vero?	You're too young to be doing that, aren't you?	4621d8f8-7b74-5527-89b1-56f8b0fcfff6	35	46
Tu sei troppo giovane per farlo, vero?	You're too young to be doing that, aren't you?	a4c06753-8742-5ac0-bfde-922dc1f3f1b1	38	46
È troppo giovane per farlo, vero?	You're too young to be doing that, aren't you?	ac89675d-e173-59a8-af32-068534a55aa9	33	46
Lei è troppo giovane per farlo, vero?	You're too young to be doing that, aren't you?	be4fefd1-f1ea-56c7-a959-a64225edd574	37	46
Siete troppo giovani per farlo, vero?	You're too young to be doing that, aren't you?	c6a71079-64f6-5aa6-88c4-eef7507fff66	37	46
Voi siete troppo giovani per farlo, vero?	You're too young to be doing that, aren't you?	f8462514-717d-51c7-9cbb-d5238281790d	41	46
Quanti punti hai?	How many points do you have?	372c6e59-421e-583b-ad3a-fc0cc37b4c66	17	28
Quanti punti ha?	How many points do you have?	6ab5a2ee-0791-5674-99fe-e431e41723ee	16	28
Quanti punti avete?	How many points do you have?	f3bf58a7-7dec-54d4-9a04-6ae526496431	19	28
Ci sono tre uomini intrappolati nella grotta.	There are three men trapped in the cave.	adc10c91-57a4-5a3c-b468-f3131ee39e4f	45	40
Ci sono tre uomini intrappolati nella caverna.	There are three men trapped in the cave.	ca005ffe-8e94-5547-99c9-0c42668118d7	46	40
Aiuto Tom quasi ogni giorno.	I help Tom almost every day.	05ed4c95-597c-5f1f-9ce8-52179f7449c8	28	28
Io aiuto Tom quasi ogni giorno.	I help Tom almost every day.	e8242572-f288-5bbe-98bb-24cb9ef08459	31	28
Tom è in cucina a preparare la colazione.	Tom is in the kitchen preparing breakfast.	8d9ab3f0-25f0-5450-9a19-c15f1ea5c1ab	41	42
Potremmo non rivedere mai più Tom.	We might never see Tom again.	76b0604c-ba0d-5381-9b49-2209d9056ca7	34	29
Noi potremmo non rivedere mai più Tom.	We might never see Tom again.	d35d650d-87fa-5f8c-97db-c0b515c5cb93	38	29
Può andare ora, Signore.	You can go now, sir.	3de740e1-c97d-5bc8-acc1-a33abc129b40	24	20
Può andare adesso, Signore.	You can go now, sir.	329f37a8-1c76-5ae7-975e-7c1a89f4ec8b	27	20
Ha dedicato la sua vita ad aiutare i poveri.	He dedicated his life to helping the poor.	232565d1-4f32-5cdc-ae9f-47fcb516446a	44	42
Lui ha dedicato la sua vita ad aiutare i poveri.	He dedicated his life to helping the poor.	ff9782d8-cbdd-5e33-9244-08e670ce2a9a	48	42
Dedicò la sua vita ad aiutare i poveri.	He dedicated his life to helping the poor.	6c1ec5d0-9972-5a76-be71-84dde88502bd	39	42
Lui dedicò la sua vita ad aiutare i poveri.	He dedicated his life to helping the poor.	c696f532-d7ff-5bca-b3c0-7f90c6daffed	43	42
Chi ti ha insegnato a nuotare?	Who taught you to swim?	42358263-f65d-54aa-938c-0304963f8e5c	30	23
Chi vi ha insegnato a nuotare?	Who taught you to swim?	9a2cd750-cae2-5054-bb7c-7fd3297ea156	30	23
Chi le ha insegnato a nuotare?	Who taught you to swim?	7c6faee4-f30a-5a40-9440-4ffe5a54625f	30	23
Tom si è rifiutato di lavorare con Mary.	Tom refused to work with Mary.	081773cd-456d-59c9-a71e-83d431f603a7	40	30
Tom si rifiutò di lavorare con Mary.	Tom refused to work with Mary.	f8fd552a-80af-5415-be13-f6badc6e0461	36	30
